,param,risk,position,intervention,agent,cumlative_risk,travel_time,request_time
1728,param_1_low_perf,"[0.5, 1.0]",[20 40],"[-1, -1]",pomdp,0,31,7
1729,param_1_low_perf,"[0.5, 1.0]",[20 40],"[-1, -1]",myopic,0,31,12
1730,param_1_low_perf,"[0.5, 1.0]",[20 40],"[-1, -1]",egostistical,0,31,0
1731,param_2_low_perf,"[0.5, 1.0]",[20 60],"[-1, -1]",pomdp,0,31,7
1732,param_2_low_perf,"[0.5, 1.0]",[20 60],"[-1, -1]",myopic,0,31,12
1733,param_2_low_perf,"[0.5, 1.0]",[20 60],"[-1, -1]",egostistical,0,31,0
1734,param_3_low_perf,"[0.5, 1.0]",[20 80],"[-1, -1]",pomdp,0,33,7
1735,param_3_low_perf,"[0.5, 1.0]",[20 80],"[-1, -1]",myopic,0,33,12
1736,param_3_low_perf,"[0.5, 1.0]",[20 80],"[-1, -1]",egostistical,0,33,0
1737,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[-1, -1]",pomdp,0,32,7
1738,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[-1, -1]",myopic,0,32,12
1739,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[-1, -1]",egostistical,0,32,0
1740,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[-1, -1]",pomdp,0,32,7
1741,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[-1, -1]",myopic,0,32,12
1742,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[-1, -1]",egostistical,0,32,0
1743,param_6_low_perf,"[0.5, 1.0]",[40 60],"[-1, -1]",pomdp,0,34,7
1744,param_6_low_perf,"[0.5, 1.0]",[40 60],"[-1, -1]",myopic,0,34,12
1745,param_6_low_perf,"[0.5, 1.0]",[40 60],"[-1, -1]",egostistical,0,34,0
1746,param_7_low_perf,"[0.5, 1.0]",[40 80],"[-1, -1]",pomdp,0,34,7
1747,param_7_low_perf,"[0.5, 1.0]",[40 80],"[-1, -1]",myopic,0,34,12
1748,param_7_low_perf,"[0.5, 1.0]",[40 80],"[-1, -1]",egostistical,0,34,0
1749,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[-1, -1]",pomdp,0,36,14
1750,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[-1, -1]",myopic,0,36,12
1751,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[-1, -1]",egostistical,0,36,0
1752,param_1_low_perf,"[0.5, 1.0]",[20 40],"[-1, 0]",pomdp,0,27,7
1753,param_1_low_perf,"[0.5, 1.0]",[20 40],"[-1, 0]",myopic,1,27,12
1754,param_1_low_perf,"[0.5, 1.0]",[20 40],"[-1, 0]",egostistical,0,31,0
1755,param_2_low_perf,"[0.5, 1.0]",[20 60],"[-1, 0]",pomdp,0,24,7
1756,param_2_low_perf,"[0.5, 1.0]",[20 60],"[-1, 0]",myopic,1,27,12
1757,param_2_low_perf,"[0.5, 1.0]",[20 60],"[-1, 0]",egostistical,0,31,0
1758,param_3_low_perf,"[0.5, 1.0]",[20 80],"[-1, 0]",pomdp,0,23,7
1759,param_3_low_perf,"[0.5, 1.0]",[20 80],"[-1, 0]",myopic,1,27,12
1760,param_3_low_perf,"[0.5, 1.0]",[20 80],"[-1, 0]",egostistical,0,33,0
1761,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[-1, 0]",pomdp,0,23,7
1762,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[-1, 0]",myopic,1,25,12
1763,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[-1, 0]",egostistical,0,32,0
1764,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[-1, 0]",pomdp,0,23,7
1765,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[-1, 0]",myopic,1,24,12
1766,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[-1, 0]",egostistical,0,32,0
1767,param_6_low_perf,"[0.5, 1.0]",[40 60],"[-1, 0]",pomdp,0,27,7
1768,param_6_low_perf,"[0.5, 1.0]",[40 60],"[-1, 0]",myopic,1,26,12
1769,param_6_low_perf,"[0.5, 1.0]",[40 60],"[-1, 0]",egostistical,0,34,0
1770,param_7_low_perf,"[0.5, 1.0]",[40 80],"[-1, 0]",pomdp,0,26,7
1771,param_7_low_perf,"[0.5, 1.0]",[40 80],"[-1, 0]",myopic,1,30,12
1772,param_7_low_perf,"[0.5, 1.0]",[40 80],"[-1, 0]",egostistical,0,34,0
1773,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[-1, 0]",pomdp,0,26,7
1774,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[-1, 0]",myopic,1,30,12
1775,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[-1, 0]",egostistical,0,36,0
1776,param_1_low_perf,"[0.5, 1.0]",[20 40],"[0, -1]",pomdp,0,31,7
1777,param_1_low_perf,"[0.5, 1.0]",[20 40],"[0, -1]",myopic,1,29,12
1778,param_1_low_perf,"[0.5, 1.0]",[20 40],"[0, -1]",egostistical,0,31,0
1779,param_2_low_perf,"[0.5, 1.0]",[20 60],"[0, -1]",pomdp,0,31,7
1780,param_2_low_perf,"[0.5, 1.0]",[20 60],"[0, -1]",myopic,1,31,12
1781,param_2_low_perf,"[0.5, 1.0]",[20 60],"[0, -1]",egostistical,0,31,0
1782,param_3_low_perf,"[0.5, 1.0]",[20 80],"[0, -1]",pomdp,0,33,7
1783,param_3_low_perf,"[0.5, 1.0]",[20 80],"[0, -1]",myopic,1,31,12
1784,param_3_low_perf,"[0.5, 1.0]",[20 80],"[0, -1]",egostistical,0,33,0
1785,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[0, -1]",pomdp,0,32,7
1786,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[0, -1]",myopic,1,33,12
1787,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[0, -1]",egostistical,0,32,0
1788,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[0, -1]",pomdp,0,32,7
1789,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[0, -1]",myopic,1,33,12
1790,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[0, -1]",egostistical,0,32,0
1791,param_6_low_perf,"[0.5, 1.0]",[40 60],"[0, -1]",pomdp,0,34,7
1792,param_6_low_perf,"[0.5, 1.0]",[40 60],"[0, -1]",myopic,1,29,12
1793,param_6_low_perf,"[0.5, 1.0]",[40 60],"[0, -1]",egostistical,0,34,0
1794,param_7_low_perf,"[0.5, 1.0]",[40 80],"[0, -1]",pomdp,0,34,7
1795,param_7_low_perf,"[0.5, 1.0]",[40 80],"[0, -1]",myopic,1,29,12
1796,param_7_low_perf,"[0.5, 1.0]",[40 80],"[0, -1]",egostistical,0,34,0
1797,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[0, -1]",pomdp,0,36,14
1798,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[0, -1]",myopic,1,32,12
1799,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[0, -1]",egostistical,0,36,0
1800,param_1_low_perf,"[0.5, 1.0]",[20 40],"[0, 0]",pomdp,0,27,7
1801,param_1_low_perf,"[0.5, 1.0]",[20 40],"[0, 0]",myopic,2,26,12
1802,param_1_low_perf,"[0.5, 1.0]",[20 40],"[0, 0]",egostistical,0,31,0
1803,param_2_low_perf,"[0.5, 1.0]",[20 60],"[0, 0]",pomdp,0,24,7
1804,param_2_low_perf,"[0.5, 1.0]",[20 60],"[0, 0]",myopic,2,27,12
1805,param_2_low_perf,"[0.5, 1.0]",[20 60],"[0, 0]",egostistical,0,31,0
1806,param_3_low_perf,"[0.5, 1.0]",[20 80],"[0, 0]",pomdp,0,23,7
1807,param_3_low_perf,"[0.5, 1.0]",[20 80],"[0, 0]",myopic,2,25,12
1808,param_3_low_perf,"[0.5, 1.0]",[20 80],"[0, 0]",egostistical,0,33,0
1809,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[0, 0]",pomdp,0,23,7
1810,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[0, 0]",myopic,2,25,12
1811,param_4_low_perf,"[0.5, 1.0]",[ 20 100],"[0, 0]",egostistical,0,32,0
1812,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[0, 0]",pomdp,0,23,7
1813,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[0, 0]",myopic,2,24,12
1814,param_5_low_perf,"[0.5, 1.0]",[ 20 120],"[0, 0]",egostistical,0,32,0
1815,param_6_low_perf,"[0.5, 1.0]",[40 60],"[0, 0]",pomdp,0,27,7
1816,param_6_low_perf,"[0.5, 1.0]",[40 60],"[0, 0]",myopic,2,26,12
1817,param_6_low_perf,"[0.5, 1.0]",[40 60],"[0, 0]",egostistical,0,34,0
1818,param_7_low_perf,"[0.5, 1.0]",[40 80],"[0, 0]",pomdp,0,26,7
1819,param_7_low_perf,"[0.5, 1.0]",[40 80],"[0, 0]",myopic,2,25,12
1820,param_7_low_perf,"[0.5, 1.0]",[40 80],"[0, 0]",egostistical,0,34,0
1821,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[0, 0]",pomdp,0,26,7
1822,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[0, 0]",myopic,2,24,12
1823,param_8_low_perf,"[0.5, 1.0]",[ 40 100],"[0, 0]",egostistical,0,36,0
1824,param_1_low_perf,"[0.75, 0.5]",[20 40],"[-1, -1]",pomdp,0,31,7
1825,param_1_low_perf,"[0.75, 0.5]",[20 40],"[-1, -1]",myopic,0,31,12
1826,param_1_low_perf,"[0.75, 0.5]",[20 40],"[-1, -1]",egostistical,0,31,0
1827,param_2_low_perf,"[0.75, 0.5]",[20 60],"[-1, -1]",pomdp,0,31,7
1828,param_2_low_perf,"[0.75, 0.5]",[20 60],"[-1, -1]",myopic,0,31,12
1829,param_2_low_perf,"[0.75, 0.5]",[20 60],"[-1, -1]",egostistical,0,31,0
1830,param_3_low_perf,"[0.75, 0.5]",[20 80],"[-1, -1]",pomdp,0,33,7
1831,param_3_low_perf,"[0.75, 0.5]",[20 80],"[-1, -1]",myopic,0,33,12
1832,param_3_low_perf,"[0.75, 0.5]",[20 80],"[-1, -1]",egostistical,0,33,0
1833,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[-1, -1]",pomdp,0,32,7
1834,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[-1, -1]",myopic,0,32,12
1835,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[-1, -1]",egostistical,0,32,0
1836,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[-1, -1]",pomdp,0,32,7
1837,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[-1, -1]",myopic,0,32,12
1838,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[-1, -1]",egostistical,0,32,0
1839,param_6_low_perf,"[0.75, 0.5]",[40 60],"[-1, -1]",pomdp,0,34,7
1840,param_6_low_perf,"[0.75, 0.5]",[40 60],"[-1, -1]",myopic,0,34,12
1841,param_6_low_perf,"[0.75, 0.5]",[40 60],"[-1, -1]",egostistical,0,34,0
1842,param_7_low_perf,"[0.75, 0.5]",[40 80],"[-1, -1]",pomdp,0,34,7
1843,param_7_low_perf,"[0.75, 0.5]",[40 80],"[-1, -1]",myopic,0,34,12
1844,param_7_low_perf,"[0.75, 0.5]",[40 80],"[-1, -1]",egostistical,0,34,0
1845,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[-1, -1]",pomdp,0,36,14
1846,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[-1, -1]",myopic,0,36,12
1847,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[-1, -1]",egostistical,0,36,0
1848,param_1_low_perf,"[0.75, 0.5]",[20 40],"[-1, 0]",pomdp,0,27,7
1849,param_1_low_perf,"[0.75, 0.5]",[20 40],"[-1, 0]",myopic,1,27,12
1850,param_1_low_perf,"[0.75, 0.5]",[20 40],"[-1, 0]",egostistical,0,31,0
1851,param_2_low_perf,"[0.75, 0.5]",[20 60],"[-1, 0]",pomdp,0,24,7
1852,param_2_low_perf,"[0.75, 0.5]",[20 60],"[-1, 0]",myopic,1,27,12
1853,param_2_low_perf,"[0.75, 0.5]",[20 60],"[-1, 0]",egostistical,0,31,0
1854,param_3_low_perf,"[0.75, 0.5]",[20 80],"[-1, 0]",pomdp,0,23,7
1855,param_3_low_perf,"[0.75, 0.5]",[20 80],"[-1, 0]",myopic,1,27,12
1856,param_3_low_perf,"[0.75, 0.5]",[20 80],"[-1, 0]",egostistical,0,33,0
1857,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[-1, 0]",pomdp,0,23,7
1858,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[-1, 0]",myopic,1,25,12
1859,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[-1, 0]",egostistical,0,32,0
1860,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[-1, 0]",pomdp,0,23,7
1861,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[-1, 0]",myopic,1,24,12
1862,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[-1, 0]",egostistical,0,32,0
1863,param_6_low_perf,"[0.75, 0.5]",[40 60],"[-1, 0]",pomdp,0,27,7
1864,param_6_low_perf,"[0.75, 0.5]",[40 60],"[-1, 0]",myopic,1,26,12
1865,param_6_low_perf,"[0.75, 0.5]",[40 60],"[-1, 0]",egostistical,0,34,0
1866,param_7_low_perf,"[0.75, 0.5]",[40 80],"[-1, 0]",pomdp,0,26,7
1867,param_7_low_perf,"[0.75, 0.5]",[40 80],"[-1, 0]",myopic,1,30,12
1868,param_7_low_perf,"[0.75, 0.5]",[40 80],"[-1, 0]",egostistical,0,34,0
1869,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[-1, 0]",pomdp,0,26,7
1870,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[-1, 0]",myopic,1,30,12
1871,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[-1, 0]",egostistical,0,36,0
1872,param_1_low_perf,"[0.75, 0.5]",[20 40],"[0, -1]",pomdp,0,31,7
1873,param_1_low_perf,"[0.75, 0.5]",[20 40],"[0, -1]",myopic,1,29,12
1874,param_1_low_perf,"[0.75, 0.5]",[20 40],"[0, -1]",egostistical,0,31,0
1875,param_2_low_perf,"[0.75, 0.5]",[20 60],"[0, -1]",pomdp,0,31,7
1876,param_2_low_perf,"[0.75, 0.5]",[20 60],"[0, -1]",myopic,1,31,12
1877,param_2_low_perf,"[0.75, 0.5]",[20 60],"[0, -1]",egostistical,0,31,0
1878,param_3_low_perf,"[0.75, 0.5]",[20 80],"[0, -1]",pomdp,0,33,7
1879,param_3_low_perf,"[0.75, 0.5]",[20 80],"[0, -1]",myopic,1,31,12
1880,param_3_low_perf,"[0.75, 0.5]",[20 80],"[0, -1]",egostistical,0,33,0
1881,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[0, -1]",pomdp,0,32,7
1882,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[0, -1]",myopic,1,33,12
1883,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[0, -1]",egostistical,0,32,0
1884,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[0, -1]",pomdp,0,32,7
1885,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[0, -1]",myopic,1,33,12
1886,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[0, -1]",egostistical,0,32,0
1887,param_6_low_perf,"[0.75, 0.5]",[40 60],"[0, -1]",pomdp,0,34,7
1888,param_6_low_perf,"[0.75, 0.5]",[40 60],"[0, -1]",myopic,1,29,12
1889,param_6_low_perf,"[0.75, 0.5]",[40 60],"[0, -1]",egostistical,0,34,0
1890,param_7_low_perf,"[0.75, 0.5]",[40 80],"[0, -1]",pomdp,0,34,7
1891,param_7_low_perf,"[0.75, 0.5]",[40 80],"[0, -1]",myopic,1,29,12
1892,param_7_low_perf,"[0.75, 0.5]",[40 80],"[0, -1]",egostistical,0,34,0
1893,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[0, -1]",pomdp,0,36,14
1894,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[0, -1]",myopic,1,32,12
1895,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[0, -1]",egostistical,0,36,0
1896,param_1_low_perf,"[0.75, 0.5]",[20 40],"[0, 0]",pomdp,0,27,7
1897,param_1_low_perf,"[0.75, 0.5]",[20 40],"[0, 0]",myopic,2,26,12
1898,param_1_low_perf,"[0.75, 0.5]",[20 40],"[0, 0]",egostistical,0,31,0
1899,param_2_low_perf,"[0.75, 0.5]",[20 60],"[0, 0]",pomdp,0,24,7
1900,param_2_low_perf,"[0.75, 0.5]",[20 60],"[0, 0]",myopic,2,27,12
1901,param_2_low_perf,"[0.75, 0.5]",[20 60],"[0, 0]",egostistical,0,31,0
1902,param_3_low_perf,"[0.75, 0.5]",[20 80],"[0, 0]",pomdp,0,23,7
1903,param_3_low_perf,"[0.75, 0.5]",[20 80],"[0, 0]",myopic,2,25,12
1904,param_3_low_perf,"[0.75, 0.5]",[20 80],"[0, 0]",egostistical,0,33,0
1905,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[0, 0]",pomdp,0,23,7
1906,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[0, 0]",myopic,2,25,12
1907,param_4_low_perf,"[0.75, 0.5]",[ 20 100],"[0, 0]",egostistical,0,32,0
1908,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[0, 0]",pomdp,0,23,7
1909,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[0, 0]",myopic,2,24,12
1910,param_5_low_perf,"[0.75, 0.5]",[ 20 120],"[0, 0]",egostistical,0,32,0
1911,param_6_low_perf,"[0.75, 0.5]",[40 60],"[0, 0]",pomdp,0,27,7
1912,param_6_low_perf,"[0.75, 0.5]",[40 60],"[0, 0]",myopic,2,26,12
1913,param_6_low_perf,"[0.75, 0.5]",[40 60],"[0, 0]",egostistical,0,34,0
1914,param_7_low_perf,"[0.75, 0.5]",[40 80],"[0, 0]",pomdp,0,26,7
1915,param_7_low_perf,"[0.75, 0.5]",[40 80],"[0, 0]",myopic,2,25,12
1916,param_7_low_perf,"[0.75, 0.5]",[40 80],"[0, 0]",egostistical,0,34,0
1917,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[0, 0]",pomdp,0,26,7
1918,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[0, 0]",myopic,2,24,12
1919,param_8_low_perf,"[0.75, 0.5]",[ 40 100],"[0, 0]",egostistical,0,36,0
1920,param_1_low_perf,"[0.75, 0.75]",[20 40],"[-1, -1]",pomdp,0,31,7
1921,param_1_low_perf,"[0.75, 0.75]",[20 40],"[-1, -1]",myopic,0,31,12
1922,param_1_low_perf,"[0.75, 0.75]",[20 40],"[-1, -1]",egostistical,0,31,0
1923,param_2_low_perf,"[0.75, 0.75]",[20 60],"[-1, -1]",pomdp,0,31,7
1924,param_2_low_perf,"[0.75, 0.75]",[20 60],"[-1, -1]",myopic,0,31,12
1925,param_2_low_perf,"[0.75, 0.75]",[20 60],"[-1, -1]",egostistical,0,31,0
1926,param_3_low_perf,"[0.75, 0.75]",[20 80],"[-1, -1]",pomdp,0,33,7
1927,param_3_low_perf,"[0.75, 0.75]",[20 80],"[-1, -1]",myopic,0,33,12
1928,param_3_low_perf,"[0.75, 0.75]",[20 80],"[-1, -1]",egostistical,0,33,0
1929,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[-1, -1]",pomdp,0,32,7
1930,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[-1, -1]",myopic,0,32,12
1931,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[-1, -1]",egostistical,0,32,0
1932,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[-1, -1]",pomdp,0,32,7
1933,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[-1, -1]",myopic,0,32,12
1934,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[-1, -1]",egostistical,0,32,0
1935,param_6_low_perf,"[0.75, 0.75]",[40 60],"[-1, -1]",pomdp,0,34,7
1936,param_6_low_perf,"[0.75, 0.75]",[40 60],"[-1, -1]",myopic,0,34,12
1937,param_6_low_perf,"[0.75, 0.75]",[40 60],"[-1, -1]",egostistical,0,34,0
1938,param_7_low_perf,"[0.75, 0.75]",[40 80],"[-1, -1]",pomdp,0,34,7
1939,param_7_low_perf,"[0.75, 0.75]",[40 80],"[-1, -1]",myopic,0,34,12
1940,param_7_low_perf,"[0.75, 0.75]",[40 80],"[-1, -1]",egostistical,0,34,0
1941,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[-1, -1]",pomdp,0,36,14
1942,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[-1, -1]",myopic,0,36,12
1943,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[-1, -1]",egostistical,0,36,0
1944,param_1_low_perf,"[0.75, 0.75]",[20 40],"[-1, 0]",pomdp,0,27,7
1945,param_1_low_perf,"[0.75, 0.75]",[20 40],"[-1, 0]",myopic,1,27,12
1946,param_1_low_perf,"[0.75, 0.75]",[20 40],"[-1, 0]",egostistical,0,31,0
1947,param_2_low_perf,"[0.75, 0.75]",[20 60],"[-1, 0]",pomdp,0,24,7
1948,param_2_low_perf,"[0.75, 0.75]",[20 60],"[-1, 0]",myopic,1,27,12
1949,param_2_low_perf,"[0.75, 0.75]",[20 60],"[-1, 0]",egostistical,0,31,0
1950,param_3_low_perf,"[0.75, 0.75]",[20 80],"[-1, 0]",pomdp,0,23,7
1951,param_3_low_perf,"[0.75, 0.75]",[20 80],"[-1, 0]",myopic,1,27,12
1952,param_3_low_perf,"[0.75, 0.75]",[20 80],"[-1, 0]",egostistical,0,33,0
1953,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[-1, 0]",pomdp,0,23,7
1954,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[-1, 0]",myopic,1,25,12
1955,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[-1, 0]",egostistical,0,32,0
1956,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[-1, 0]",pomdp,0,23,7
1957,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[-1, 0]",myopic,1,24,12
1958,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[-1, 0]",egostistical,0,32,0
1959,param_6_low_perf,"[0.75, 0.75]",[40 60],"[-1, 0]",pomdp,0,27,7
1960,param_6_low_perf,"[0.75, 0.75]",[40 60],"[-1, 0]",myopic,1,26,12
1961,param_6_low_perf,"[0.75, 0.75]",[40 60],"[-1, 0]",egostistical,0,34,0
1962,param_7_low_perf,"[0.75, 0.75]",[40 80],"[-1, 0]",pomdp,0,26,7
1963,param_7_low_perf,"[0.75, 0.75]",[40 80],"[-1, 0]",myopic,1,30,12
1964,param_7_low_perf,"[0.75, 0.75]",[40 80],"[-1, 0]",egostistical,0,34,0
1965,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[-1, 0]",pomdp,0,26,7
1966,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[-1, 0]",myopic,1,30,12
1967,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[-1, 0]",egostistical,0,36,0
1968,param_1_low_perf,"[0.75, 0.75]",[20 40],"[0, -1]",pomdp,0,31,7
1969,param_1_low_perf,"[0.75, 0.75]",[20 40],"[0, -1]",myopic,1,29,12
1970,param_1_low_perf,"[0.75, 0.75]",[20 40],"[0, -1]",egostistical,0,31,0
1971,param_2_low_perf,"[0.75, 0.75]",[20 60],"[0, -1]",pomdp,0,31,7
1972,param_2_low_perf,"[0.75, 0.75]",[20 60],"[0, -1]",myopic,1,31,12
1973,param_2_low_perf,"[0.75, 0.75]",[20 60],"[0, -1]",egostistical,0,31,0
1974,param_3_low_perf,"[0.75, 0.75]",[20 80],"[0, -1]",pomdp,0,33,7
1975,param_3_low_perf,"[0.75, 0.75]",[20 80],"[0, -1]",myopic,1,31,12
1976,param_3_low_perf,"[0.75, 0.75]",[20 80],"[0, -1]",egostistical,0,33,0
1977,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[0, -1]",pomdp,0,32,7
1978,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[0, -1]",myopic,1,33,12
1979,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[0, -1]",egostistical,0,32,0
1980,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[0, -1]",pomdp,0,32,7
1981,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[0, -1]",myopic,1,33,12
1982,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[0, -1]",egostistical,0,32,0
1983,param_6_low_perf,"[0.75, 0.75]",[40 60],"[0, -1]",pomdp,0,34,7
1984,param_6_low_perf,"[0.75, 0.75]",[40 60],"[0, -1]",myopic,1,29,12
1985,param_6_low_perf,"[0.75, 0.75]",[40 60],"[0, -1]",egostistical,0,34,0
1986,param_7_low_perf,"[0.75, 0.75]",[40 80],"[0, -1]",pomdp,0,34,7
1987,param_7_low_perf,"[0.75, 0.75]",[40 80],"[0, -1]",myopic,1,29,12
1988,param_7_low_perf,"[0.75, 0.75]",[40 80],"[0, -1]",egostistical,0,34,0
1989,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[0, -1]",pomdp,0,36,14
1990,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[0, -1]",myopic,1,32,12
1991,param_8_low_perf,"[0.75, 0.75]",[ 40 100],"[0, -1]",egostistical,0,36,0
1992,param_1_low_perf,"[0.75, 0.75]",[20 40],"[0, 0]",pomdp,0,27,7
1993,param_1_low_perf,"[0.75, 0.75]",[20 40],"[0, 0]",myopic,2,26,12
1994,param_1_low_perf,"[0.75, 0.75]",[20 40],"[0, 0]",egostistical,0,31,0
1995,param_2_low_perf,"[0.75, 0.75]",[20 60],"[0, 0]",pomdp,0,24,7
1996,param_2_low_perf,"[0.75, 0.75]",[20 60],"[0, 0]",myopic,2,27,12
1997,param_2_low_perf,"[0.75, 0.75]",[20 60],"[0, 0]",egostistical,0,31,0
1998,param_3_low_perf,"[0.75, 0.75]",[20 80],"[0, 0]",pomdp,0,23,7
1999,param_3_low_perf,"[0.75, 0.75]",[20 80],"[0, 0]",myopic,2,25,12
2000,param_3_low_perf,"[0.75, 0.75]",[20 80],"[0, 0]",egostistical,0,33,0
2001,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[0, 0]",pomdp,0,23,7
2002,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[0, 0]",myopic,2,25,12
2003,param_4_low_perf,"[0.75, 0.75]",[ 20 100],"[0, 0]",egostistical,0,32,0
2004,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[0, 0]",pomdp,0,23,7
2005,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[0, 0]",myopic,2,24,12
2006,param_5_low_perf,"[0.75, 0.75]",[ 20 120],"[0, 0]",egostistical,0,32,0
2007,param_6_low_perf,"[0.75, 0.75]",[40 60],"[0, 0]",pomdp,0,27,7
2008,param_6_low_perf,"[0.75, 0.75]",[40 60],"[0, 0]",myopic,2,26,12
2009,param_6_low_perf,"[0.75, 0.75]",[40 60],"[0, 0]",egostistical,0,34,0
2010,param_7_low_perf,"[0.75, 0.75]",[40 80],"[0, 0]",pomdp,0,26,7
2011,param_7_low_perf,"[0.75, 0.75]",[40 80],"[0, 0]",myopic,2,25,12
2012,param_7_low_perf,"[0.75, 0.75]",[40 80],"[0, 0]",egostistical,0,34,0
