,param,risk,position,intervention,agent,cumlative_risk,cumlative_risk_low,cumlative_risk_high,travel_time,request_time,request_count
7359,param_13_low,"[0.75, 1.0]",[ 60 120],"[0, 0]",pomdp_wo_perf,0,0,0,40,0,0
7360,param_14_low,"[0.75, 1.0]",[ 60 140],"[0, 0]",pomdp,0,0,0,37,0,0
7361,param_14_low,"[0.75, 1.0]",[ 60 140],"[0, 0]",myopic,2,2,0,18,10,2
7362,param_14_low,"[0.75, 1.0]",[ 60 140],"[0, 0]",egoistical,0,0,0,37,0,0
7363,param_14_low,"[0.75, 1.0]",[ 60 140],"[0, 0]",pomdp_wo_perf,0,0,0,37,0,0
7364,param_15_low,"[0.75, 1.0]",[ 20 140],"[0, 0]",pomdp,0,0,0,34,0,0
7365,param_15_low,"[0.75, 1.0]",[ 20 140],"[0, 0]",myopic,2,2,0,21,10,2
7366,param_15_low,"[0.75, 1.0]",[ 20 140],"[0, 0]",egoistical,0,0,0,34,0,0
7367,param_15_low,"[0.75, 1.0]",[ 20 140],"[0, 0]",pomdp_wo_perf,0,0,0,34,0,0
7368,param_16_low,"[0.75, 1.0]",[ 80 100],"[0, 0]",pomdp,0,0,0,30,6,1
7369,param_16_low,"[0.75, 1.0]",[ 80 100],"[0, 0]",myopic,2,2,0,19,10,2
7370,param_16_low,"[0.75, 1.0]",[ 80 100],"[0, 0]",egoistical,0,0,0,35,0,0
7371,param_16_low,"[0.75, 1.0]",[ 80 100],"[0, 0]",pomdp_wo_perf,0,0,0,32,10,2
7372,param_17_low,"[0.75, 1.0]",[ 80 120],"[0, 0]",pomdp,0,0,0,28,6,1
7373,param_17_low,"[0.75, 1.0]",[ 80 120],"[0, 0]",myopic,2,2,0,17,10,2
7374,param_17_low,"[0.75, 1.0]",[ 80 120],"[0, 0]",egoistical,0,0,0,37,0,0
7375,param_17_low,"[0.75, 1.0]",[ 80 120],"[0, 0]",pomdp_wo_perf,1,1,0,33,10,2
7376,param_18_low,"[0.75, 1.0]",[ 80 140],"[0, 0]",pomdp,0,0,0,28,6,1
7377,param_18_low,"[0.75, 1.0]",[ 80 140],"[0, 0]",myopic,2,2,0,16,10,2
7378,param_18_low,"[0.75, 1.0]",[ 80 140],"[0, 0]",egoistical,0,0,0,39,0,0
7379,param_18_low,"[0.75, 1.0]",[ 80 140],"[0, 0]",pomdp_wo_perf,1,1,0,31,10,2
7380,param_19_low,"[0.75, 1.0]",[100 120],"[0, 0]",pomdp,0,0,0,27,6,1
7381,param_19_low,"[0.75, 1.0]",[100 120],"[0, 0]",myopic,2,2,0,17,10,2
7382,param_19_low,"[0.75, 1.0]",[100 120],"[0, 0]",egoistical,0,0,0,35,0,0
7383,param_19_low,"[0.75, 1.0]",[100 120],"[0, 0]",pomdp_wo_perf,0,0,0,34,13,3
7384,param_20_low,"[0.75, 1.0]",[100 140],"[0, 0]",pomdp,0,0,0,26,6,1
7385,param_20_low,"[0.75, 1.0]",[100 140],"[0, 0]",myopic,2,2,0,16,10,2
7386,param_20_low,"[0.75, 1.0]",[100 140],"[0, 0]",egoistical,0,0,0,36,0,0
7387,param_20_low,"[0.75, 1.0]",[100 140],"[0, 0]",pomdp_wo_perf,1,1,0,34,15,3
7388,param_21_low,"[0.75, 1.0]",[120 140],"[0, 0]",pomdp,0,0,0,26,6,1
7389,param_21_low,"[0.75, 1.0]",[120 140],"[0, 0]",myopic,2,2,0,16,10,2
7390,param_21_low,"[0.75, 1.0]",[120 140],"[0, 0]",egoistical,0,0,0,34,0,0
7391,param_21_low,"[0.75, 1.0]",[120 140],"[0, 0]",pomdp_wo_perf,0,0,0,33,13,3
7392,param_1_low,"[1.0, 0.5]",[20 40],"[-1, -1]",pomdp,0,0,0,31,0,0
7393,param_1_low,"[1.0, 0.5]",[20 40],"[-1, -1]",myopic,0,0,0,31,10,2
7394,param_1_low,"[1.0, 0.5]",[20 40],"[-1, -1]",egoistical,0,0,0,31,0,0
7395,param_1_low,"[1.0, 0.5]",[20 40],"[-1, -1]",pomdp_wo_perf,0,0,0,31,0,0
7396,param_2_low,"[1.0, 0.5]",[20 60],"[-1, -1]",pomdp,0,0,0,33,6,1
7397,param_2_low,"[1.0, 0.5]",[20 60],"[-1, -1]",myopic,0,0,0,33,10,2
7398,param_2_low,"[1.0, 0.5]",[20 60],"[-1, -1]",egoistical,0,0,0,33,0,0
7399,param_2_low,"[1.0, 0.5]",[20 60],"[-1, -1]",pomdp_wo_perf,0,0,0,33,5,1
7400,param_3_low,"[1.0, 0.5]",[20 80],"[-1, -1]",pomdp,0,0,0,36,6,1
7401,param_3_low,"[1.0, 0.5]",[20 80],"[-1, -1]",myopic,0,0,0,36,10,2
7402,param_3_low,"[1.0, 0.5]",[20 80],"[-1, -1]",egoistical,0,0,0,36,0,0
7403,param_3_low,"[1.0, 0.5]",[20 80],"[-1, -1]",pomdp_wo_perf,0,0,0,36,5,1
7404,param_4_low,"[1.0, 0.5]",[ 20 100],"[-1, -1]",pomdp,0,0,0,34,6,1
7405,param_4_low,"[1.0, 0.5]",[ 20 100],"[-1, -1]",myopic,0,0,0,34,10,2
7406,param_4_low,"[1.0, 0.5]",[ 20 100],"[-1, -1]",egoistical,0,0,0,34,0,0
7407,param_4_low,"[1.0, 0.5]",[ 20 100],"[-1, -1]",pomdp_wo_perf,0,0,0,34,10,2
7408,param_5_low,"[1.0, 0.5]",[ 20 120],"[-1, -1]",pomdp,0,0,0,35,6,1
7409,param_5_low,"[1.0, 0.5]",[ 20 120],"[-1, -1]",myopic,0,0,0,35,10,2
7410,param_5_low,"[1.0, 0.5]",[ 20 120],"[-1, -1]",egoistical,0,0,0,35,0,0
7411,param_5_low,"[1.0, 0.5]",[ 20 120],"[-1, -1]",pomdp_wo_perf,0,0,0,35,10,2
7412,param_6_low,"[1.0, 0.5]",[40 60],"[-1, -1]",pomdp,0,0,0,34,0,0
7413,param_6_low,"[1.0, 0.5]",[40 60],"[-1, -1]",myopic,0,0,0,34,10,2
7414,param_6_low,"[1.0, 0.5]",[40 60],"[-1, -1]",egoistical,0,0,0,34,0,0
7415,param_6_low,"[1.0, 0.5]",[40 60],"[-1, -1]",pomdp_wo_perf,0,0,0,34,0,0
7416,param_7_low,"[1.0, 0.5]",[40 80],"[-1, -1]",pomdp,0,0,0,36,6,1
7417,param_7_low,"[1.0, 0.5]",[40 80],"[-1, -1]",myopic,0,0,0,36,10,2
7418,param_7_low,"[1.0, 0.5]",[40 80],"[-1, -1]",egoistical,0,0,0,36,0,0
7419,param_7_low,"[1.0, 0.5]",[40 80],"[-1, -1]",pomdp_wo_perf,0,0,0,36,5,1
7420,param_8_low,"[1.0, 0.5]",[ 40 100],"[-1, -1]",pomdp,0,0,0,39,6,1
7421,param_8_low,"[1.0, 0.5]",[ 40 100],"[-1, -1]",myopic,0,0,0,39,10,2
7422,param_8_low,"[1.0, 0.5]",[ 40 100],"[-1, -1]",egoistical,0,0,0,39,0,0
7423,param_8_low,"[1.0, 0.5]",[ 40 100],"[-1, -1]",pomdp_wo_perf,0,0,0,39,5,1
7424,param_9_low,"[1.0, 0.5]",[ 40 120],"[-1, -1]",pomdp,0,0,0,37,6,1
7425,param_9_low,"[1.0, 0.5]",[ 40 120],"[-1, -1]",myopic,0,0,0,37,10,2
7426,param_9_low,"[1.0, 0.5]",[ 40 120],"[-1, -1]",egoistical,0,0,0,37,0,0
7427,param_9_low,"[1.0, 0.5]",[ 40 120],"[-1, -1]",pomdp_wo_perf,0,0,0,37,10,2
7428,param_10_low,"[1.0, 0.5]",[ 40 140],"[-1, -1]",pomdp,0,0,0,37,6,1
7429,param_10_low,"[1.0, 0.5]",[ 40 140],"[-1, -1]",myopic,0,0,0,37,10,2
7430,param_10_low,"[1.0, 0.5]",[ 40 140],"[-1, -1]",egoistical,0,0,0,37,0,0
7431,param_10_low,"[1.0, 0.5]",[ 40 140],"[-1, -1]",pomdp_wo_perf,0,0,0,37,10,2
7432,param_11_low,"[1.0, 0.5]",[60 80],"[-1, -1]",pomdp,0,0,0,35,0,0
7433,param_11_low,"[1.0, 0.5]",[60 80],"[-1, -1]",myopic,0,0,0,35,10,2
7434,param_11_low,"[1.0, 0.5]",[60 80],"[-1, -1]",egoistical,0,0,0,35,0,0
7435,param_11_low,"[1.0, 0.5]",[60 80],"[-1, -1]",pomdp_wo_perf,0,0,0,35,5,1
7436,param_12_low,"[1.0, 0.5]",[ 60 100],"[-1, -1]",pomdp,0,0,0,37,6,1
7437,param_12_low,"[1.0, 0.5]",[ 60 100],"[-1, -1]",myopic,0,0,0,37,10,2
7438,param_12_low,"[1.0, 0.5]",[ 60 100],"[-1, -1]",egoistical,0,0,0,37,0,0
7439,param_12_low,"[1.0, 0.5]",[ 60 100],"[-1, -1]",pomdp_wo_perf,0,0,0,37,10,2
7440,param_13_low,"[1.0, 0.5]",[ 60 120],"[-1, -1]",pomdp,0,0,0,40,6,1
7441,param_13_low,"[1.0, 0.5]",[ 60 120],"[-1, -1]",myopic,0,0,0,40,10,2
7442,param_13_low,"[1.0, 0.5]",[ 60 120],"[-1, -1]",egoistical,0,0,0,40,0,0
7443,param_13_low,"[1.0, 0.5]",[ 60 120],"[-1, -1]",pomdp_wo_perf,0,0,0,40,10,2
7444,param_14_low,"[1.0, 0.5]",[ 60 140],"[-1, -1]",pomdp,0,0,0,37,6,1
7445,param_14_low,"[1.0, 0.5]",[ 60 140],"[-1, -1]",myopic,0,0,0,37,10,2
7446,param_14_low,"[1.0, 0.5]",[ 60 140],"[-1, -1]",egoistical,0,0,0,37,0,0
7447,param_14_low,"[1.0, 0.5]",[ 60 140],"[-1, -1]",pomdp_wo_perf,0,0,0,37,15,3
7448,param_15_low,"[1.0, 0.5]",[ 20 140],"[-1, -1]",pomdp,0,0,0,34,6,1
7449,param_15_low,"[1.0, 0.5]",[ 20 140],"[-1, -1]",myopic,0,0,0,34,10,2
7450,param_15_low,"[1.0, 0.5]",[ 20 140],"[-1, -1]",egoistical,0,0,0,34,0,0
7451,param_15_low,"[1.0, 0.5]",[ 20 140],"[-1, -1]",pomdp_wo_perf,0,0,0,34,10,2
7452,param_16_low,"[1.0, 0.5]",[ 80 100],"[-1, -1]",pomdp,0,0,0,35,6,1
7453,param_16_low,"[1.0, 0.5]",[ 80 100],"[-1, -1]",myopic,0,0,0,35,10,2
7454,param_16_low,"[1.0, 0.5]",[ 80 100],"[-1, -1]",egoistical,0,0,0,35,0,0
7455,param_16_low,"[1.0, 0.5]",[ 80 100],"[-1, -1]",pomdp_wo_perf,0,0,0,35,5,1
7456,param_17_low,"[1.0, 0.5]",[ 80 120],"[-1, -1]",pomdp,0,0,0,37,6,1
7457,param_17_low,"[1.0, 0.5]",[ 80 120],"[-1, -1]",myopic,0,0,0,37,10,2
7458,param_17_low,"[1.0, 0.5]",[ 80 120],"[-1, -1]",egoistical,0,0,0,37,0,0
7459,param_17_low,"[1.0, 0.5]",[ 80 120],"[-1, -1]",pomdp_wo_perf,0,0,0,37,10,2
7460,param_18_low,"[1.0, 0.5]",[ 80 140],"[-1, -1]",pomdp,0,0,0,39,6,1
7461,param_18_low,"[1.0, 0.5]",[ 80 140],"[-1, -1]",myopic,0,0,0,39,10,2
7462,param_18_low,"[1.0, 0.5]",[ 80 140],"[-1, -1]",egoistical,0,0,0,39,0,0
7463,param_18_low,"[1.0, 0.5]",[ 80 140],"[-1, -1]",pomdp_wo_perf,0,0,0,39,10,2
7464,param_19_low,"[1.0, 0.5]",[100 120],"[-1, -1]",pomdp,0,0,0,35,6,1
7465,param_19_low,"[1.0, 0.5]",[100 120],"[-1, -1]",myopic,0,0,0,35,10,2
7466,param_19_low,"[1.0, 0.5]",[100 120],"[-1, -1]",egoistical,0,0,0,35,0,0
7467,param_19_low,"[1.0, 0.5]",[100 120],"[-1, -1]",pomdp_wo_perf,0,0,0,35,5,1
7468,param_20_low,"[1.0, 0.5]",[100 140],"[-1, -1]",pomdp,0,0,0,36,6,1
7469,param_20_low,"[1.0, 0.5]",[100 140],"[-1, -1]",myopic,0,0,0,36,10,2
7470,param_20_low,"[1.0, 0.5]",[100 140],"[-1, -1]",egoistical,0,0,0,36,0,0
7471,param_20_low,"[1.0, 0.5]",[100 140],"[-1, -1]",pomdp_wo_perf,0,0,0,36,10,2
7472,param_21_low,"[1.0, 0.5]",[120 140],"[-1, -1]",pomdp,0,0,0,34,6,1
7473,param_21_low,"[1.0, 0.5]",[120 140],"[-1, -1]",myopic,0,0,0,34,10,2
7474,param_21_low,"[1.0, 0.5]",[120 140],"[-1, -1]",egoistical,0,0,0,34,0,0
7475,param_21_low,"[1.0, 0.5]",[120 140],"[-1, -1]",pomdp_wo_perf,0,0,0,34,5,1
7476,param_1_low,"[1.0, 0.5]",[20 40],"[-1, 0]",pomdp,0,0,0,31,0,0
7477,param_1_low,"[1.0, 0.5]",[20 40],"[-1, 0]",myopic,1,1,0,25,10,2
7478,param_1_low,"[1.0, 0.5]",[20 40],"[-1, 0]",egoistical,0,0,0,31,0,0
7479,param_1_low,"[1.0, 0.5]",[20 40],"[-1, 0]",pomdp_wo_perf,0,0,0,31,0,0
7480,param_2_low,"[1.0, 0.5]",[20 60],"[-1, 0]",pomdp,0,0,0,23,6,1
7481,param_2_low,"[1.0, 0.5]",[20 60],"[-1, 0]",myopic,1,1,0,23,10,2
7482,param_2_low,"[1.0, 0.5]",[20 60],"[-1, 0]",egoistical,0,0,0,33,0,0
7483,param_2_low,"[1.0, 0.5]",[20 60],"[-1, 0]",pomdp_wo_perf,0,0,0,32,14,3
7484,param_3_low,"[1.0, 0.5]",[20 80],"[-1, 0]",pomdp,0,0,0,23,6,1
7485,param_3_low,"[1.0, 0.5]",[20 80],"[-1, 0]",myopic,1,1,0,23,10,2
7486,param_3_low,"[1.0, 0.5]",[20 80],"[-1, 0]",egoistical,0,0,0,36,0,0
7487,param_3_low,"[1.0, 0.5]",[20 80],"[-1, 0]",pomdp_wo_perf,0,0,0,32,17,4
7488,param_4_low,"[1.0, 0.5]",[ 20 100],"[-1, 0]",pomdp,0,0,0,23,6,1
7489,param_4_low,"[1.0, 0.5]",[ 20 100],"[-1, 0]",myopic,1,1,0,23,10,2
7490,param_4_low,"[1.0, 0.5]",[ 20 100],"[-1, 0]",egoistical,0,0,0,34,0,0
7491,param_4_low,"[1.0, 0.5]",[ 20 100],"[-1, 0]",pomdp_wo_perf,0,0,0,32,19,4
7492,param_5_low,"[1.0, 0.5]",[ 20 120],"[-1, 0]",pomdp,0,0,0,23,6,1
7493,param_5_low,"[1.0, 0.5]",[ 20 120],"[-1, 0]",myopic,1,1,0,23,10,2
7494,param_5_low,"[1.0, 0.5]",[ 20 120],"[-1, 0]",egoistical,0,0,0,35,0,0
7495,param_5_low,"[1.0, 0.5]",[ 20 120],"[-1, 0]",pomdp_wo_perf,1,1,0,32,20,4
7496,param_6_low,"[1.0, 0.5]",[40 60],"[-1, 0]",pomdp,0,0,0,34,0,0
7497,param_6_low,"[1.0, 0.5]",[40 60],"[-1, 0]",myopic,1,1,0,26,10,2
7498,param_6_low,"[1.0, 0.5]",[40 60],"[-1, 0]",egoistical,0,0,0,34,0,0
7499,param_6_low,"[1.0, 0.5]",[40 60],"[-1, 0]",pomdp_wo_perf,0,0,0,34,0,0
7500,param_7_low,"[1.0, 0.5]",[40 80],"[-1, 0]",pomdp,0,0,0,26,6,1
7501,param_7_low,"[1.0, 0.5]",[40 80],"[-1, 0]",myopic,1,1,0,26,10,2
7502,param_7_low,"[1.0, 0.5]",[40 80],"[-1, 0]",egoistical,0,0,0,36,0,0
7503,param_7_low,"[1.0, 0.5]",[40 80],"[-1, 0]",pomdp_wo_perf,0,0,0,35,14,3
7504,param_8_low,"[1.0, 0.5]",[ 40 100],"[-1, 0]",pomdp,0,0,0,26,6,1
7505,param_8_low,"[1.0, 0.5]",[ 40 100],"[-1, 0]",myopic,1,1,0,26,10,2
7506,param_8_low,"[1.0, 0.5]",[ 40 100],"[-1, 0]",egoistical,0,0,0,39,0,0
7507,param_8_low,"[1.0, 0.5]",[ 40 100],"[-1, 0]",pomdp_wo_perf,0,0,0,35,17,4
7508,param_9_low,"[1.0, 0.5]",[ 40 120],"[-1, 0]",pomdp,0,0,0,26,6,1
7509,param_9_low,"[1.0, 0.5]",[ 40 120],"[-1, 0]",myopic,1,1,0,26,10,2
7510,param_9_low,"[1.0, 0.5]",[ 40 120],"[-1, 0]",egoistical,0,0,0,37,0,0
7511,param_9_low,"[1.0, 0.5]",[ 40 120],"[-1, 0]",pomdp_wo_perf,0,0,0,35,19,4
7512,param_10_low,"[1.0, 0.5]",[ 40 140],"[-1, 0]",pomdp,0,0,0,26,6,1
7513,param_10_low,"[1.0, 0.5]",[ 40 140],"[-1, 0]",myopic,1,1,0,26,10,2
7514,param_10_low,"[1.0, 0.5]",[ 40 140],"[-1, 0]",egoistical,0,0,0,37,0,0
7515,param_10_low,"[1.0, 0.5]",[ 40 140],"[-1, 0]",pomdp_wo_perf,1,1,0,34,20,4
7516,param_11_low,"[1.0, 0.5]",[60 80],"[-1, 0]",pomdp,0,0,0,35,0,0
7517,param_11_low,"[1.0, 0.5]",[60 80],"[-1, 0]",myopic,1,1,0,27,10,2
7518,param_11_low,"[1.0, 0.5]",[60 80],"[-1, 0]",egoistical,0,0,0,35,0,0
7519,param_11_low,"[1.0, 0.5]",[60 80],"[-1, 0]",pomdp_wo_perf,0,0,0,34,13,3
7520,param_12_low,"[1.0, 0.5]",[ 60 100],"[-1, 0]",pomdp,0,0,0,27,6,1
7521,param_12_low,"[1.0, 0.5]",[ 60 100],"[-1, 0]",myopic,1,1,0,27,10,2
7522,param_12_low,"[1.0, 0.5]",[ 60 100],"[-1, 0]",egoistical,0,0,0,37,0,0
7523,param_12_low,"[1.0, 0.5]",[ 60 100],"[-1, 0]",pomdp_wo_perf,0,0,0,36,19,4
7524,param_13_low,"[1.0, 0.5]",[ 60 120],"[-1, 0]",pomdp,0,0,0,27,6,1
7525,param_13_low,"[1.0, 0.5]",[ 60 120],"[-1, 0]",myopic,1,1,0,27,10,2
7526,param_13_low,"[1.0, 0.5]",[ 60 120],"[-1, 0]",egoistical,0,0,0,40,0,0
7527,param_13_low,"[1.0, 0.5]",[ 60 120],"[-1, 0]",pomdp_wo_perf,0,0,0,36,22,5
7528,param_14_low,"[1.0, 0.5]",[ 60 140],"[-1, 0]",pomdp,0,0,0,27,6,1
7529,param_14_low,"[1.0, 0.5]",[ 60 140],"[-1, 0]",myopic,1,1,0,27,10,2
7530,param_14_low,"[1.0, 0.5]",[ 60 140],"[-1, 0]",egoistical,0,0,0,37,0,0
7531,param_14_low,"[1.0, 0.5]",[ 60 140],"[-1, 0]",pomdp_wo_perf,0,0,0,35,24,5
7532,param_15_low,"[1.0, 0.5]",[ 20 140],"[-1, 0]",pomdp,0,0,0,23,6,1
7533,param_15_low,"[1.0, 0.5]",[ 20 140],"[-1, 0]",myopic,1,1,0,23,10,2
7534,param_15_low,"[1.0, 0.5]",[ 20 140],"[-1, 0]",egoistical,0,0,0,34,0,0
7535,param_15_low,"[1.0, 0.5]",[ 20 140],"[-1, 0]",pomdp_wo_perf,1,1,0,31,20,4
7536,param_16_low,"[1.0, 0.5]",[ 80 100],"[-1, 0]",pomdp,0,0,0,27,6,1
7537,param_16_low,"[1.0, 0.5]",[ 80 100],"[-1, 0]",myopic,1,1,0,27,10,2
7538,param_16_low,"[1.0, 0.5]",[ 80 100],"[-1, 0]",egoistical,0,0,0,35,0,0
7539,param_16_low,"[1.0, 0.5]",[ 80 100],"[-1, 0]",pomdp_wo_perf,0,0,0,34,13,3
7540,param_17_low,"[1.0, 0.5]",[ 80 120],"[-1, 0]",pomdp,0,0,0,27,6,1
7541,param_17_low,"[1.0, 0.5]",[ 80 120],"[-1, 0]",myopic,1,1,0,27,10,2
7542,param_17_low,"[1.0, 0.5]",[ 80 120],"[-1, 0]",egoistical,0,0,0,37,0,0
7543,param_17_low,"[1.0, 0.5]",[ 80 120],"[-1, 0]",pomdp_wo_perf,0,0,0,36,19,4
7544,param_18_low,"[1.0, 0.5]",[ 80 140],"[-1, 0]",pomdp,0,0,0,27,6,1
7545,param_18_low,"[1.0, 0.5]",[ 80 140],"[-1, 0]",myopic,1,1,0,27,10,2
7546,param_18_low,"[1.0, 0.5]",[ 80 140],"[-1, 0]",egoistical,0,0,0,39,0,0
7547,param_18_low,"[1.0, 0.5]",[ 80 140],"[-1, 0]",pomdp_wo_perf,0,0,0,35,22,5
7548,param_19_low,"[1.0, 0.5]",[100 120],"[-1, 0]",pomdp,0,0,0,27,6,1
7549,param_19_low,"[1.0, 0.5]",[100 120],"[-1, 0]",myopic,1,1,0,27,10,2
7550,param_19_low,"[1.0, 0.5]",[100 120],"[-1, 0]",egoistical,0,0,0,35,0,0
7551,param_19_low,"[1.0, 0.5]",[100 120],"[-1, 0]",pomdp_wo_perf,0,0,0,34,13,3
7552,param_20_low,"[1.0, 0.5]",[100 140],"[-1, 0]",pomdp,0,0,0,27,6,1
7553,param_20_low,"[1.0, 0.5]",[100 140],"[-1, 0]",myopic,1,1,0,27,10,2
7554,param_20_low,"[1.0, 0.5]",[100 140],"[-1, 0]",egoistical,0,0,0,36,0,0
7555,param_20_low,"[1.0, 0.5]",[100 140],"[-1, 0]",pomdp_wo_perf,0,0,0,35,19,4
7556,param_21_low,"[1.0, 0.5]",[120 140],"[-1, 0]",pomdp,0,0,0,27,6,1
7557,param_21_low,"[1.0, 0.5]",[120 140],"[-1, 0]",myopic,1,1,0,27,10,2
7558,param_21_low,"[1.0, 0.5]",[120 140],"[-1, 0]",egoistical,0,0,0,34,0,0
7559,param_21_low,"[1.0, 0.5]",[120 140],"[-1, 0]",pomdp_wo_perf,0,0,0,33,13,3
7560,param_1_low,"[1.0, 0.5]",[20 40],"[0, -1]",pomdp,0,0,0,31,0,0
7561,param_1_low,"[1.0, 0.5]",[20 40],"[0, -1]",myopic,0,0,0,31,10,2
7562,param_1_low,"[1.0, 0.5]",[20 40],"[0, -1]",egoistical,0,0,0,31,0,0
7563,param_1_low,"[1.0, 0.5]",[20 40],"[0, -1]",pomdp_wo_perf,0,0,0,31,0,0
7564,param_2_low,"[1.0, 0.5]",[20 60],"[0, -1]",pomdp,0,0,0,33,6,1
7565,param_2_low,"[1.0, 0.5]",[20 60],"[0, -1]",myopic,1,1,0,32,10,2
7566,param_2_low,"[1.0, 0.5]",[20 60],"[0, -1]",egoistical,0,0,0,33,0,0
7567,param_2_low,"[1.0, 0.5]",[20 60],"[0, -1]",pomdp_wo_perf,0,0,0,33,5,1
7568,param_3_low,"[1.0, 0.5]",[20 80],"[0, -1]",pomdp,0,0,0,36,6,1
7569,param_3_low,"[1.0, 0.5]",[20 80],"[0, -1]",myopic,1,1,0,32,10,2
7570,param_3_low,"[1.0, 0.5]",[20 80],"[0, -1]",egoistical,0,0,0,36,0,0
7571,param_3_low,"[1.0, 0.5]",[20 80],"[0, -1]",pomdp_wo_perf,0,0,0,36,5,1
7572,param_4_low,"[1.0, 0.5]",[ 20 100],"[0, -1]",pomdp,0,0,0,34,6,1
7573,param_4_low,"[1.0, 0.5]",[ 20 100],"[0, -1]",myopic,1,1,0,32,10,2
7574,param_4_low,"[1.0, 0.5]",[ 20 100],"[0, -1]",egoistical,0,0,0,34,0,0
7575,param_4_low,"[1.0, 0.5]",[ 20 100],"[0, -1]",pomdp_wo_perf,0,0,0,34,10,2
7576,param_5_low,"[1.0, 0.5]",[ 20 120],"[0, -1]",pomdp,0,0,0,35,6,1
7577,param_5_low,"[1.0, 0.5]",[ 20 120],"[0, -1]",myopic,1,1,0,32,10,2
7578,param_5_low,"[1.0, 0.5]",[ 20 120],"[0, -1]",egoistical,0,0,0,35,0,0
7579,param_5_low,"[1.0, 0.5]",[ 20 120],"[0, -1]",pomdp_wo_perf,0,0,0,35,10,2
7580,param_6_low,"[1.0, 0.5]",[40 60],"[0, -1]",pomdp,0,0,0,34,0,0
7581,param_6_low,"[1.0, 0.5]",[40 60],"[0, -1]",myopic,0,0,0,31,10,2
7582,param_6_low,"[1.0, 0.5]",[40 60],"[0, -1]",egoistical,0,0,0,34,0,0
7583,param_6_low,"[1.0, 0.5]",[40 60],"[0, -1]",pomdp_wo_perf,0,0,0,34,0,0
7584,param_7_low,"[1.0, 0.5]",[40 80],"[0, -1]",pomdp,0,0,0,36,6,1
7585,param_7_low,"[1.0, 0.5]",[40 80],"[0, -1]",myopic,1,1,0,31,10,2
7586,param_7_low,"[1.0, 0.5]",[40 80],"[0, -1]",egoistical,0,0,0,36,0,0
7587,param_7_low,"[1.0, 0.5]",[40 80],"[0, -1]",pomdp_wo_perf,0,0,0,36,5,1
7588,param_8_low,"[1.0, 0.5]",[ 40 100],"[0, -1]",pomdp,0,0,0,39,6,1
7589,param_8_low,"[1.0, 0.5]",[ 40 100],"[0, -1]",myopic,1,1,0,33,10,2
7590,param_8_low,"[1.0, 0.5]",[ 40 100],"[0, -1]",egoistical,0,0,0,39,0,0
7591,param_8_low,"[1.0, 0.5]",[ 40 100],"[0, -1]",pomdp_wo_perf,0,0,0,39,5,1
7592,param_9_low,"[1.0, 0.5]",[ 40 120],"[0, -1]",pomdp,0,0,0,37,6,1
7593,param_9_low,"[1.0, 0.5]",[ 40 120],"[0, -1]",myopic,1,1,0,31,10,2
7594,param_9_low,"[1.0, 0.5]",[ 40 120],"[0, -1]",egoistical,0,0,0,37,0,0
7595,param_9_low,"[1.0, 0.5]",[ 40 120],"[0, -1]",pomdp_wo_perf,0,0,0,37,10,2
7596,param_10_low,"[1.0, 0.5]",[ 40 140],"[0, -1]",pomdp,0,0,0,37,6,1
7597,param_10_low,"[1.0, 0.5]",[ 40 140],"[0, -1]",myopic,1,1,0,30,10,2
7598,param_10_low,"[1.0, 0.5]",[ 40 140],"[0, -1]",egoistical,0,0,0,37,0,0
7599,param_10_low,"[1.0, 0.5]",[ 40 140],"[0, -1]",pomdp_wo_perf,0,0,0,37,10,2
7600,param_11_low,"[1.0, 0.5]",[60 80],"[0, -1]",pomdp,0,0,0,35,0,0
7601,param_11_low,"[1.0, 0.5]",[60 80],"[0, -1]",myopic,0,0,0,30,10,2
7602,param_11_low,"[1.0, 0.5]",[60 80],"[0, -1]",egoistical,0,0,0,35,0,0
7603,param_11_low,"[1.0, 0.5]",[60 80],"[0, -1]",pomdp_wo_perf,0,0,0,35,5,1
7604,param_12_low,"[1.0, 0.5]",[ 60 100],"[0, -1]",pomdp,0,0,0,37,6,1
7605,param_12_low,"[1.0, 0.5]",[ 60 100],"[0, -1]",myopic,1,1,0,29,10,2
7606,param_12_low,"[1.0, 0.5]",[ 60 100],"[0, -1]",egoistical,0,0,0,37,0,0
7607,param_12_low,"[1.0, 0.5]",[ 60 100],"[0, -1]",pomdp_wo_perf,0,0,0,37,10,2
7608,param_13_low,"[1.0, 0.5]",[ 60 120],"[0, -1]",pomdp,0,0,0,40,6,1
7609,param_13_low,"[1.0, 0.5]",[ 60 120],"[0, -1]",myopic,1,1,0,29,10,2
7610,param_13_low,"[1.0, 0.5]",[ 60 120],"[0, -1]",egoistical,0,0,0,40,0,0
7611,param_13_low,"[1.0, 0.5]",[ 60 120],"[0, -1]",pomdp_wo_perf,0,0,0,40,10,2
7612,param_14_low,"[1.0, 0.5]",[ 60 140],"[0, -1]",pomdp,0,0,0,37,6,1
7613,param_14_low,"[1.0, 0.5]",[ 60 140],"[0, -1]",myopic,1,1,0,28,10,2
7614,param_14_low,"[1.0, 0.5]",[ 60 140],"[0, -1]",egoistical,0,0,0,37,0,0
7615,param_14_low,"[1.0, 0.5]",[ 60 140],"[0, -1]",pomdp_wo_perf,0,0,0,37,15,3
