,param,initial_state,intervention,agent,cumlative_risk,travel_time,request_time
2139,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, -1]",pomdp,0.0,34,17
2140,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, -1]",myopic,0.0,29,12
2141,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, -1]",egostistical,0.0,34,0
2142,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,17,11
2143,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,20,12
2144,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,34,0
2145,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,16,10
2146,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,19,12
2147,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,34,0
2148,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,17,10
2149,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,21,12
2150,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,36,0
2151,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,26,5
2152,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,24,12
2153,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,35,0
2154,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,15,10
2155,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,18,12
2156,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,33,0
2157,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,16,10
2158,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,18,12
2159,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,35,0
2160,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,17,10
2161,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,20,12
2162,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,34,0
2163,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,15,10
2164,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,21,12
2165,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,29,0
2166,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,19,10
2167,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,21,12
2168,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,34,0
2169,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,18,10
2170,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,23,12
2171,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,34,0
2172,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,26,5
2173,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,25,12
2174,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,36,0
2175,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,23,10
2176,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,23,12
2177,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,34,0
2178,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,26,5
2179,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,25,12
2180,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,34,0
2181,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",pomdp,0.0,26,6
2182,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",myopic,0.0,26,12
2183,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.5]","[0, 0]",egostistical,0.0,34,0
2184,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,34,21
2185,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,34,16
2186,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,34,0
2187,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,34,20
2188,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,34,12
2189,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,34,0
2190,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,36,25
2191,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,36,12
2192,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,36,0
2193,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,35,20
2194,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,35,12
2195,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,35,0
2196,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,33,26
2197,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,33,12
2198,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,33,0
2199,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,35,25
2200,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,35,12
2201,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,35,0
2202,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,34,25
2203,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,34,12
2204,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,34,0
2205,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,29,21
2206,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,29,12
2207,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,29,0
2208,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,34,20
2209,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,34,15
2210,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,34,0
2211,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,34,21
2212,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,34,12
2213,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,34,0
2214,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,36,20
2215,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,36,12
2216,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,36,0
2217,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,34,15
2218,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,34,13
2219,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,34,0
2220,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,34,15
2221,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,34,12
2222,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,34,0
2223,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",pomdp,0.0,34,17
2224,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",myopic,0.0,34,12
2225,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, -1]",egostistical,0.0,34,0
2226,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,15
2227,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,28,16
2228,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,34,0
2229,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,10
2230,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,31,12
2231,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,34,0
2232,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,10
2233,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,30,12
2234,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,36,0
2235,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,5
2236,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,28,12
2237,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,35,0
2238,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,15
2239,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,30,12
2240,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,33,0
2241,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,10
2242,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,30,12
2243,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,35,0
2244,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,10
2245,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,28,12
2246,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,34,0
2247,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,25,15
2248,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,25,12
2249,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,29,0
2250,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,10
2251,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,28,15
2252,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,34,0
2253,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,10
2254,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,31,12
2255,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,34,0
2256,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,5
2257,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,30,12
2258,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,36,0
2259,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,10
2260,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,28,13
2261,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,34,0
2262,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,5
2263,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,31,12
2264,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,34,0
2265,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",pomdp,0.0,26,6
2266,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",myopic,0.0,28,12
2267,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[-1, 0]",egostistical,0.0,34,0
2268,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,26,16
2269,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,26,12
2270,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,34,0
2271,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,25,15
2272,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,25,12
2273,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,34,0
2274,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,28,15
2275,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,27,12
2276,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,36,0
2277,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,35,20
2278,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,32,12
2279,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,35,0
2280,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,25,16
2281,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,24,12
2282,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,33,0
2283,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,24,15
2284,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,24,12
2285,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,35,0
2286,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,27,20
2287,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,26,12
2288,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,34,0
2289,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,25,16
2290,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,25,12
2291,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,29,0
2292,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,26,14
2293,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,26,12
2294,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,34,0
2295,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,26,15
2296,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,28,12
2297,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,34,0
2298,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,36,20
2299,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,32,12
2300,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,36,0
2301,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,34,15
2302,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,28,12
2303,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,34,0
2304,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,34,15
2305,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,29,12
2306,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,34,0
2307,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",pomdp,0.0,34,17
2308,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",myopic,0.0,29,12
2309,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, -1]",egostistical,0.0,34,0
2310,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,17,11
2311,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,20,12
2312,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,34,0
2313,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,16,10
2314,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,19,12
2315,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,34,0
2316,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,17,10
2317,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,21,12
2318,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,36,0
2319,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,26,5
2320,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,24,12
2321,param_2_4,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,35,0
2322,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,15,10
2323,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,18,12
2324,param_2_6,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,33,0
2325,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,16,10
2326,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,18,12
2327,param_2_7,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,35,0
2328,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,17,10
2329,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,20,12
2330,param_2_8,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,34,0
2331,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,15,10
2332,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,21,12
2333,param_2_9,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,29,0
2334,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,19,10
2335,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,21,12
2336,param_2_10,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,34,0
2337,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,18,10
2338,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,23,12
2339,param_2_11,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,34,0
2340,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,26,5
2341,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,25,12
2342,param_2_12,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,36,0
2343,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,23,10
2344,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,23,12
2345,param_2_13,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,34,0
2346,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,26,5
2347,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,25,12
2348,param_2_14,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,34,0
2349,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",pomdp,0.0,26,6
2350,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",myopic,0.0,26,12
2351,param_2_15,"[0, 11.2, 0, -1, 0.75, 0.5]","[0, 0]",egostistical,0.0,34,0
2352,param_2_1,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,34,21
2353,param_2_1,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,34,16
2354,param_2_1,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,34,0
2355,param_2_2,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,34,20
2356,param_2_2,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,34,12
2357,param_2_2,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,34,0
2358,param_2_3,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,36,25
2359,param_2_3,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,36,12
2360,param_2_3,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,36,0
2361,param_2_4,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,35,20
2362,param_2_4,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,35,12
2363,param_2_4,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,35,0
2364,param_2_6,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,33,26
2365,param_2_6,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,33,12
2366,param_2_6,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,33,0
2367,param_2_7,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,35,25
2368,param_2_7,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,35,12
2369,param_2_7,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,35,0
2370,param_2_8,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,34,25
2371,param_2_8,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,34,12
2372,param_2_8,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,34,0
2373,param_2_9,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,29,21
2374,param_2_9,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,29,12
2375,param_2_9,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,29,0
2376,param_2_10,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,34,20
2377,param_2_10,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,34,15
2378,param_2_10,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,34,0
2379,param_2_11,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,34,21
2380,param_2_11,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,34,12
2381,param_2_11,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,34,0
2382,param_2_12,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,36,20
2383,param_2_12,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,36,12
2384,param_2_12,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,36,0
2385,param_2_13,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,34,15
2386,param_2_13,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,34,13
2387,param_2_13,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,34,0
2388,param_2_14,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,34,15
2389,param_2_14,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",myopic,0.0,34,12
2390,param_2_14,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",egostistical,0.0,34,0
2391,param_2_15,"[0, 11.2, 0, -1, 1.0, 0.5]","[-1, -1]",pomdp,0.0,34,17
