,param,scenario,agent,cumlative_risk,travel_time,request_time
357,param_7_14,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
358,param_7_14,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
359,param_7_14,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
360,param_7_15,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
361,param_7_15,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
362,param_7_15,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
363,param_7_15,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
364,param_7_15,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
365,param_8_1,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
366,param_8_1,"[0.0, 0.0][-1, -1]",myopic,0.0,27,16
367,param_8_1,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
368,param_8_1,"[0.0, 0.0][-1, -1]",myopic,0.0,27,16
369,param_8_1,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
370,param_8_2,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
371,param_8_2,"[0.0, 0.0][-1, -1]",myopic,0.0,23,14
372,param_8_2,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
373,param_8_2,"[0.0, 0.0][-1, -1]",myopic,0.0,23,14
374,param_8_2,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
375,param_8_8,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
376,param_8_8,"[0.0, 0.0][-1, -1]",myopic,0.0,22,12
377,param_8_8,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
378,param_8_8,"[0.0, 0.0][-1, -1]",myopic,0.0,22,12
379,param_8_8,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
380,param_8_4,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
381,param_8_4,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
382,param_8_4,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
383,param_8_4,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
384,param_8_4,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
385,param_8_6,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
386,param_8_6,"[0.0, 0.0][-1, -1]",myopic,0.0,24,14
387,param_8_6,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
388,param_8_6,"[0.0, 0.0][-1, -1]",myopic,0.0,24,14
389,param_8_6,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
390,param_8_7,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
391,param_8_7,"[0.0, 0.0][-1, -1]",myopic,0.0,23,13
392,param_8_7,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
393,param_8_7,"[0.0, 0.0][-1, -1]",myopic,0.0,23,13
394,param_8_7,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
395,param_8_8,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
396,param_8_8,"[0.0, 0.0][-1, -1]",myopic,0.0,22,12
397,param_8_8,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
398,param_8_8,"[0.0, 0.0][-1, -1]",myopic,0.0,22,12
399,param_8_8,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
400,param_8_9,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
401,param_8_9,"[0.0, 0.0][-1, -1]",myopic,0.0,27,12
402,param_8_9,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
403,param_8_9,"[0.0, 0.0][-1, -1]",myopic,0.0,27,12
404,param_8_9,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
405,param_8_10,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
406,param_8_10,"[0.0, 0.0][-1, -1]",myopic,0.0,26,14
407,param_8_10,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
408,param_8_10,"[0.0, 0.0][-1, -1]",myopic,0.0,26,14
409,param_8_10,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
410,param_8_11,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
411,param_8_11,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
412,param_8_11,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
413,param_8_11,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
414,param_8_11,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
415,param_8_12,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
416,param_8_12,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
417,param_8_12,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
418,param_8_12,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
419,param_8_12,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
420,param_8_13,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
421,param_8_13,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
422,param_8_13,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
423,param_8_13,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
424,param_8_13,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
425,param_8_14,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
426,param_8_14,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
427,param_8_14,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
428,param_8_14,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
429,param_8_14,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
430,param_8_15,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
431,param_8_15,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
432,param_8_15,"[0.0, 0.0][-1, -1]",pomdp,0.0,15,0
433,param_8_15,"[0.0, 0.0][-1, -1]",myopic,0.0,15,12
434,param_8_15,"[0.0, 0.0][-1, -1]",egostistical,0.0,15,0
435,param_2_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
436,param_2_1,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
437,param_2_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
438,param_2_1,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
439,param_2_1,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
440,param_2_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
441,param_2_2,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
442,param_2_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
443,param_2_2,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
444,param_2_2,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
445,param_2_3,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
446,param_2_3,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
447,param_2_3,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
448,param_2_3,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
449,param_2_3,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
450,param_2_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
451,param_2_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
452,param_2_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
453,param_2_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
454,param_2_4,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
455,param_2_5_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
456,param_2_5_1,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
457,param_2_5_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
458,param_2_5_1,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
459,param_2_5_1,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
460,param_2_5_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
461,param_2_5_2,"[0.0, 0.0][-1, 0]",myopic,0.0,26,16
462,param_2_5_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
463,param_2_5_2,"[0.0, 0.0][-1, 0]",myopic,0.0,26,16
464,param_2_5_2,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
465,param_2_5_3,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
466,param_2_5_3,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
467,param_2_5_3,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
468,param_2_5_3,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
469,param_2_5_3,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
470,param_2_5_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
471,param_2_5_4,"[0.0, 0.0][-1, 0]",myopic,0.0,26,16
472,param_2_5_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
473,param_2_5_4,"[0.0, 0.0][-1, 0]",myopic,0.0,26,16
474,param_2_5_4,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
475,param_2_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
476,param_2_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
477,param_2_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
478,param_2_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
479,param_2_6,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
480,param_2_7,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
481,param_2_7,"[0.0, 0.0][-1, 0]",myopic,0.0,23,13
482,param_2_7,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
483,param_2_7,"[0.0, 0.0][-1, 0]",myopic,0.0,23,13
484,param_2_7,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
485,param_2_8,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
486,param_2_8,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
487,param_2_8,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
488,param_2_8,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
489,param_2_8,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
490,param_2_9,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
491,param_2_9,"[0.0, 0.0][-1, 0]",myopic,0.0,23,12
492,param_2_9,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
493,param_2_9,"[0.0, 0.0][-1, 0]",myopic,0.0,23,12
494,param_2_9,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
495,param_2_10,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
496,param_2_10,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
497,param_2_10,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
498,param_2_10,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
499,param_2_10,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
500,param_2_11,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
501,param_2_11,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
502,param_2_11,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
503,param_2_11,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
504,param_2_11,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
505,param_2_12,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
506,param_2_12,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
507,param_2_12,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
508,param_2_12,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
509,param_2_12,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
510,param_2_13,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
511,param_2_13,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
512,param_2_13,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
513,param_2_13,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
514,param_2_13,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
515,param_2_14,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
516,param_2_14,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
517,param_2_14,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
518,param_2_14,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
519,param_2_14,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
520,param_2_15,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
521,param_2_15,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
522,param_2_15,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
523,param_2_15,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
524,param_2_15,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
525,param_4_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
526,param_4_1,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
527,param_4_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
528,param_4_1,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
529,param_4_1,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
530,param_4_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
531,param_4_2,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
532,param_4_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
533,param_4_2,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
534,param_4_2,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
535,param_4_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
536,param_4_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
537,param_4_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
538,param_4_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
539,param_4_4,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
540,param_4_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
541,param_4_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
542,param_4_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
543,param_4_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
544,param_4_4,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
545,param_4_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
546,param_4_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
547,param_4_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
548,param_4_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
549,param_4_6,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
550,param_4_7,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
551,param_4_7,"[0.0, 0.0][-1, 0]",myopic,0.0,23,13
552,param_4_7,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
553,param_4_7,"[0.0, 0.0][-1, 0]",myopic,0.0,23,13
554,param_4_7,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
555,param_4_8,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
556,param_4_8,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
557,param_4_8,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
558,param_4_8,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
559,param_4_8,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
560,param_4_9,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
561,param_4_9,"[0.0, 0.0][-1, 0]",myopic,0.0,23,12
562,param_4_9,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
563,param_4_9,"[0.0, 0.0][-1, 0]",myopic,0.0,23,12
564,param_4_9,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
565,param_4_10,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
566,param_4_10,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
567,param_4_10,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
568,param_4_10,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
569,param_4_10,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
570,param_4_11,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
571,param_4_11,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
572,param_4_11,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
573,param_4_11,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
574,param_4_11,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
575,param_4_13,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
576,param_4_13,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
577,param_4_13,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
578,param_4_13,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
579,param_4_13,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
580,param_4_14,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
581,param_4_14,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
582,param_4_14,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
583,param_4_14,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
584,param_4_14,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
585,param_4_15,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
586,param_4_15,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
587,param_4_15,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
588,param_4_15,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
589,param_4_15,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
590,param_5_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
591,param_5_1,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
592,param_5_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
593,param_5_1,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
594,param_5_1,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
595,param_5_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
596,param_5_2,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
597,param_5_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
598,param_5_2,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
599,param_5_2,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
600,param_5_5,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
601,param_5_5,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
602,param_5_5,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
603,param_5_5,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
604,param_5_5,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
605,param_5_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
606,param_5_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
607,param_5_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
608,param_5_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
609,param_5_4,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
610,param_5_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
611,param_5_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
612,param_5_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
613,param_5_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
614,param_5_6,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
615,param_5_7,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
616,param_5_7,"[0.0, 0.0][-1, 0]",myopic,0.0,23,13
617,param_5_7,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
618,param_5_7,"[0.0, 0.0][-1, 0]",myopic,0.0,23,13
619,param_5_7,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
620,param_5_8,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
621,param_5_8,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
622,param_5_8,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
623,param_5_8,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
624,param_5_8,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
625,param_5_9,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
626,param_5_9,"[0.0, 0.0][-1, 0]",myopic,0.0,23,12
627,param_5_9,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
628,param_5_9,"[0.0, 0.0][-1, 0]",myopic,0.0,23,12
629,param_5_9,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
630,param_5_10,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
631,param_5_10,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
632,param_5_10,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
633,param_5_10,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
634,param_5_10,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
635,param_5_11,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
636,param_5_11,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
637,param_5_11,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
638,param_5_11,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
639,param_5_11,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
640,param_5_12,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
641,param_5_12,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
642,param_5_12,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
643,param_5_12,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
644,param_5_12,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
645,param_5_13,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
646,param_5_13,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
647,param_5_13,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
648,param_5_13,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
649,param_5_13,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
650,param_5_14,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
651,param_5_14,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
652,param_5_14,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
653,param_5_14,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
654,param_5_14,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
655,param_5_15,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
656,param_5_15,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
657,param_5_15,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
658,param_5_15,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
659,param_5_15,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
660,param_6_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
661,param_6_1,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
662,param_6_1,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
663,param_6_1,"[0.0, 0.0][-1, 0]",myopic,0.0,24,16
664,param_6_1,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
665,param_6_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
666,param_6_2,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
667,param_6_2,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
668,param_6_2,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
669,param_6_2,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
670,param_6_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
671,param_6_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
672,param_6_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
673,param_6_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
674,param_6_6,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
675,param_6_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
676,param_6_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
677,param_6_4,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
678,param_6_4,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
679,param_6_4,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
680,param_6_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
681,param_6_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
682,param_6_6,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
683,param_6_6,"[0.0, 0.0][-1, 0]",myopic,0.0,24,14
684,param_6_6,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
685,param_6_7,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
686,param_6_7,"[0.0, 0.0][-1, 0]",myopic,0.0,23,13
687,param_6_7,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
688,param_6_7,"[0.0, 0.0][-1, 0]",myopic,0.0,23,13
689,param_6_7,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
690,param_6_8,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
691,param_6_8,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
692,param_6_8,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
693,param_6_8,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
694,param_6_8,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
695,param_6_9,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
696,param_6_9,"[0.0, 0.0][-1, 0]",myopic,0.0,23,12
697,param_6_9,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
698,param_6_9,"[0.0, 0.0][-1, 0]",myopic,0.0,23,12
699,param_6_9,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
700,param_6_10,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
701,param_6_10,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
702,param_6_10,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
703,param_6_10,"[0.0, 0.0][-1, 0]",myopic,0.0,23,14
704,param_6_10,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
705,param_6_11,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
706,param_6_11,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
707,param_6_11,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
708,param_6_11,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
709,param_6_11,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
710,param_6_12,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
711,param_6_12,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
712,param_6_12,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
713,param_6_12,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
714,param_6_12,"[0.0, 0.0][-1, 0]",egostistical,0.0,15,0
715,param_6_13,"[0.0, 0.0][-1, 0]",pomdp,0.0,15,0
716,param_6_13,"[0.0, 0.0][-1, 0]",myopic,0.0,15,12
