,param,risk,intervention,agent,cumlative_risk,travel_time,request_time
2391,param_13_3,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,11
2392,param_13_3,"[0.75, 0.5]","[-1, 0]",myopic,0,30,12
2393,param_13_3,"[0.75, 0.5]","[-1, 0]",egostistical,0,36,0
2394,param_13_4,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,6
2395,param_13_4,"[0.75, 0.5]","[-1, 0]",myopic,0,28,12
2396,param_13_4,"[0.75, 0.5]","[-1, 0]",egostistical,0,35,0
2397,param_13_5,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,17
2398,param_13_5,"[0.75, 0.5]","[-1, 0]",myopic,0,26,12
2399,param_13_5,"[0.75, 0.5]","[-1, 0]",egostistical,0,33,0
2400,param_13_6,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,11
2401,param_13_6,"[0.75, 0.5]","[-1, 0]",myopic,0,26,12
2402,param_13_6,"[0.75, 0.5]","[-1, 0]",egostistical,0,33,0
2403,param_13_7,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,11
2404,param_13_7,"[0.75, 0.5]","[-1, 0]",myopic,0,30,12
2405,param_13_7,"[0.75, 0.5]","[-1, 0]",egostistical,0,35,0
2406,param_13_8,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,11
2407,param_13_8,"[0.75, 0.5]","[-1, 0]",myopic,0,28,12
2408,param_13_8,"[0.75, 0.5]","[-1, 0]",egostistical,0,34,0
2409,param_13_9,"[0.75, 0.5]","[-1, 0]",pomdp,0,25,17
2410,param_13_9,"[0.75, 0.5]","[-1, 0]",myopic,0,25,12
2411,param_13_9,"[0.75, 0.5]","[-1, 0]",egostistical,0,29,0
2412,param_13_10,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,12
2413,param_13_10,"[0.75, 0.5]","[-1, 0]",myopic,0,26,12
2414,param_13_10,"[0.75, 0.5]","[-1, 0]",egostistical,0,34,0
2415,param_13_11,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,11
2416,param_13_11,"[0.75, 0.5]","[-1, 0]",myopic,0,30,12
2417,param_13_11,"[0.75, 0.5]","[-1, 0]",egostistical,0,34,0
2418,param_13_12,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,6
2419,param_13_12,"[0.75, 0.5]","[-1, 0]",myopic,0,30,12
2420,param_13_12,"[0.75, 0.5]","[-1, 0]",egostistical,0,36,0
2421,param_13_13,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,6
2422,param_13_13,"[0.75, 0.5]","[-1, 0]",myopic,0,26,12
2423,param_13_13,"[0.75, 0.5]","[-1, 0]",egostistical,0,34,0
2424,param_13_14,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,5
2425,param_13_14,"[0.75, 0.5]","[-1, 0]",myopic,0,30,12
2426,param_13_14,"[0.75, 0.5]","[-1, 0]",egostistical,0,34,0
2427,param_13_15,"[0.75, 0.5]","[-1, 0]",pomdp,0,26,6
2428,param_13_15,"[0.75, 0.5]","[-1, 0]",myopic,0,26,12
2429,param_13_15,"[0.75, 0.5]","[-1, 0]",egostistical,0,34,0
2430,param_13_1,"[0.75, 0.5]","[0, -1]",pomdp,0,26,16
2431,param_13_1,"[0.75, 0.5]","[0, -1]",myopic,0,26,12
2432,param_13_1,"[0.75, 0.5]","[0, -1]",egostistical,0,34,0
2433,param_13_2,"[0.75, 0.5]","[0, -1]",pomdp,0,25,17
2434,param_13_2,"[0.75, 0.5]","[0, -1]",myopic,0,25,12
2435,param_13_2,"[0.75, 0.5]","[0, -1]",egostistical,0,34,0
2436,param_13_3,"[0.75, 0.5]","[0, -1]",pomdp,0,36,24
2437,param_13_3,"[0.75, 0.5]","[0, -1]",myopic,0,27,12
2438,param_13_3,"[0.75, 0.5]","[0, -1]",egostistical,0,36,0
2439,param_13_4,"[0.75, 0.5]","[0, -1]",pomdp,0,35,23
2440,param_13_4,"[0.75, 0.5]","[0, -1]",myopic,0,32,12
2441,param_13_4,"[0.75, 0.5]","[0, -1]",egostistical,0,35,0
2442,param_13_5,"[0.75, 0.5]","[0, -1]",pomdp,0,25,16
2443,param_13_5,"[0.75, 0.5]","[0, -1]",myopic,0,25,12
2444,param_13_5,"[0.75, 0.5]","[0, -1]",egostistical,0,33,0
2445,param_13_6,"[0.75, 0.5]","[0, -1]",pomdp,0,24,17
2446,param_13_6,"[0.75, 0.5]","[0, -1]",myopic,0,25,12
2447,param_13_6,"[0.75, 0.5]","[0, -1]",egostistical,0,33,0
2448,param_13_7,"[0.75, 0.5]","[0, -1]",pomdp,0,24,18
2449,param_13_7,"[0.75, 0.5]","[0, -1]",myopic,0,24,12
2450,param_13_7,"[0.75, 0.5]","[0, -1]",egostistical,0,35,0
2451,param_13_8,"[0.75, 0.5]","[0, -1]",pomdp,0,34,26
2452,param_13_8,"[0.75, 0.5]","[0, -1]",myopic,0,26,12
2453,param_13_8,"[0.75, 0.5]","[0, -1]",egostistical,0,34,0
2454,param_13_9,"[0.75, 0.5]","[0, -1]",pomdp,0,25,16
2455,param_13_9,"[0.75, 0.5]","[0, -1]",myopic,0,25,12
2456,param_13_9,"[0.75, 0.5]","[0, -1]",egostistical,0,29,0
2457,param_13_10,"[0.75, 0.5]","[0, -1]",pomdp,0,26,11
2458,param_13_10,"[0.75, 0.5]","[0, -1]",myopic,0,26,12
2459,param_13_10,"[0.75, 0.5]","[0, -1]",egostistical,0,34,0
2460,param_13_11,"[0.75, 0.5]","[0, -1]",pomdp,0,34,17
2461,param_13_11,"[0.75, 0.5]","[0, -1]",myopic,0,28,12
2462,param_13_11,"[0.75, 0.5]","[0, -1]",egostistical,0,34,0
2463,param_13_12,"[0.75, 0.5]","[0, -1]",pomdp,0,36,23
2464,param_13_12,"[0.75, 0.5]","[0, -1]",myopic,0,32,12
2465,param_13_12,"[0.75, 0.5]","[0, -1]",egostistical,0,36,0
2466,param_13_13,"[0.75, 0.5]","[0, -1]",pomdp,0,34,18
2467,param_13_13,"[0.75, 0.5]","[0, -1]",myopic,0,28,12
2468,param_13_13,"[0.75, 0.5]","[0, -1]",egostistical,0,34,0
2469,param_13_14,"[0.75, 0.5]","[0, -1]",pomdp,0,34,16
2470,param_13_14,"[0.75, 0.5]","[0, -1]",myopic,0,29,12
2471,param_13_14,"[0.75, 0.5]","[0, -1]",egostistical,0,34,0
2472,param_13_15,"[0.75, 0.5]","[0, -1]",pomdp,0,34,12
2473,param_13_15,"[0.75, 0.5]","[0, -1]",myopic,0,29,12
2474,param_13_15,"[0.75, 0.5]","[0, -1]",egostistical,0,34,0
2475,param_13_1,"[0.75, 0.5]","[0, 0]",pomdp,0,17,11
2476,param_13_1,"[0.75, 0.5]","[0, 0]",myopic,0,19,12
2477,param_13_1,"[0.75, 0.5]","[0, 0]",egostistical,0,34,0
2478,param_13_2,"[0.75, 0.5]","[0, 0]",pomdp,0,18,12
2479,param_13_2,"[0.75, 0.5]","[0, 0]",myopic,0,19,12
2480,param_13_2,"[0.75, 0.5]","[0, 0]",egostistical,0,34,0
2481,param_13_3,"[0.75, 0.5]","[0, 0]",pomdp,0,23,11
2482,param_13_3,"[0.75, 0.5]","[0, 0]",myopic,0,21,12
2483,param_13_3,"[0.75, 0.5]","[0, 0]",egostistical,0,36,0
2484,param_13_4,"[0.75, 0.5]","[0, 0]",pomdp,0,26,6
2485,param_13_4,"[0.75, 0.5]","[0, 0]",myopic,0,23,12
2486,param_13_4,"[0.75, 0.5]","[0, 0]",egostistical,0,35,0
2487,param_13_5,"[0.75, 0.5]","[0, 0]",pomdp,0,16,11
2488,param_13_5,"[0.75, 0.5]","[0, 0]",myopic,0,18,12
2489,param_13_5,"[0.75, 0.5]","[0, 0]",egostistical,0,33,0
2490,param_13_6,"[0.75, 0.5]","[0, 0]",pomdp,0,16,11
2491,param_13_6,"[0.75, 0.5]","[0, 0]",myopic,0,17,12
2492,param_13_6,"[0.75, 0.5]","[0, 0]",egostistical,0,33,0
2493,param_13_7,"[0.75, 0.5]","[0, 0]",pomdp,0,17,12
2494,param_13_7,"[0.75, 0.5]","[0, 0]",myopic,0,18,12
2495,param_13_7,"[0.75, 0.5]","[0, 0]",egostistical,0,35,0
2496,param_13_8,"[0.75, 0.5]","[0, 0]",pomdp,0,23,11
2497,param_13_8,"[0.75, 0.5]","[0, 0]",myopic,0,20,12
2498,param_13_8,"[0.75, 0.5]","[0, 0]",egostistical,0,34,0
2499,param_13_9,"[0.75, 0.5]","[0, 0]",pomdp,0,16,11
2500,param_13_9,"[0.75, 0.5]","[0, 0]",myopic,0,20,12
2501,param_13_9,"[0.75, 0.5]","[0, 0]",egostistical,0,29,0
2502,param_13_10,"[0.75, 0.5]","[0, 0]",pomdp,0,19,11
2503,param_13_10,"[0.75, 0.5]","[0, 0]",myopic,0,21,12
2504,param_13_10,"[0.75, 0.5]","[0, 0]",egostistical,0,34,0
2505,param_13_11,"[0.75, 0.5]","[0, 0]",pomdp,0,23,11
2506,param_13_11,"[0.75, 0.5]","[0, 0]",myopic,0,23,12
2507,param_13_11,"[0.75, 0.5]","[0, 0]",egostistical,0,34,0
2508,param_13_12,"[0.75, 0.5]","[0, 0]",pomdp,0,26,6
2509,param_13_12,"[0.75, 0.5]","[0, 0]",myopic,0,24,12
2510,param_13_12,"[0.75, 0.5]","[0, 0]",egostistical,0,36,0
2511,param_13_13,"[0.75, 0.5]","[0, 0]",pomdp,0,26,6
2512,param_13_13,"[0.75, 0.5]","[0, 0]",myopic,0,23,12
2513,param_13_13,"[0.75, 0.5]","[0, 0]",egostistical,0,34,0
2514,param_13_14,"[0.75, 0.5]","[0, 0]",pomdp,0,26,5
2515,param_13_14,"[0.75, 0.5]","[0, 0]",myopic,0,25,12
2516,param_13_14,"[0.75, 0.5]","[0, 0]",egostistical,0,34,0
2517,param_13_15,"[0.75, 0.5]","[0, 0]",pomdp,0,26,6
2518,param_13_15,"[0.75, 0.5]","[0, 0]",myopic,0,26,12
2519,param_13_15,"[0.75, 0.5]","[0, 0]",egostistical,0,34,0
2520,param_13_1,"[1.0, 0.5]","[-1, -1]",pomdp,0,34,23
2521,param_13_1,"[1.0, 0.5]","[-1, -1]",myopic,0,34,12
2522,param_13_1,"[1.0, 0.5]","[-1, -1]",egostistical,0,34,0
2523,param_13_2,"[1.0, 0.5]","[-1, -1]",pomdp,0,34,23
2524,param_13_2,"[1.0, 0.5]","[-1, -1]",myopic,0,34,12
2525,param_13_2,"[1.0, 0.5]","[-1, -1]",egostistical,0,34,0
2526,param_13_3,"[1.0, 0.5]","[-1, -1]",pomdp,0,36,24
2527,param_13_3,"[1.0, 0.5]","[-1, -1]",myopic,0,36,12
2528,param_13_3,"[1.0, 0.5]","[-1, -1]",egostistical,0,36,0
2529,param_13_4,"[1.0, 0.5]","[-1, -1]",pomdp,0,35,23
2530,param_13_4,"[1.0, 0.5]","[-1, -1]",myopic,0,35,12
2531,param_13_4,"[1.0, 0.5]","[-1, -1]",egostistical,0,35,0
2532,param_13_5,"[1.0, 0.5]","[-1, -1]",pomdp,0,33,24
2533,param_13_5,"[1.0, 0.5]","[-1, -1]",myopic,0,33,12
2534,param_13_5,"[1.0, 0.5]","[-1, -1]",egostistical,0,33,0
2535,param_13_6,"[1.0, 0.5]","[-1, -1]",pomdp,0,33,22
2536,param_13_6,"[1.0, 0.5]","[-1, -1]",myopic,0,33,12
2537,param_13_6,"[1.0, 0.5]","[-1, -1]",egostistical,0,33,0
2538,param_13_7,"[1.0, 0.5]","[-1, -1]",pomdp,0,35,27
2539,param_13_7,"[1.0, 0.5]","[-1, -1]",myopic,0,35,12
2540,param_13_7,"[1.0, 0.5]","[-1, -1]",egostistical,0,35,0
2541,param_13_8,"[1.0, 0.5]","[-1, -1]",pomdp,0,34,26
2542,param_13_8,"[1.0, 0.5]","[-1, -1]",myopic,0,34,12
2543,param_13_8,"[1.0, 0.5]","[-1, -1]",egostistical,0,34,0
2544,param_13_9,"[1.0, 0.5]","[-1, -1]",pomdp,0,29,23
2545,param_13_9,"[1.0, 0.5]","[-1, -1]",myopic,0,29,12
2546,param_13_9,"[1.0, 0.5]","[-1, -1]",egostistical,0,29,0
2547,param_13_10,"[1.0, 0.5]","[-1, -1]",pomdp,0,34,17
2548,param_13_10,"[1.0, 0.5]","[-1, -1]",myopic,0,34,12
2549,param_13_10,"[1.0, 0.5]","[-1, -1]",egostistical,0,34,0
2550,param_13_11,"[1.0, 0.5]","[-1, -1]",pomdp,0,34,17
2551,param_13_11,"[1.0, 0.5]","[-1, -1]",myopic,0,34,12
2552,param_13_11,"[1.0, 0.5]","[-1, -1]",egostistical,0,34,0
2553,param_13_12,"[1.0, 0.5]","[-1, -1]",pomdp,0,36,23
2554,param_13_12,"[1.0, 0.5]","[-1, -1]",myopic,0,36,12
2555,param_13_12,"[1.0, 0.5]","[-1, -1]",egostistical,0,36,0
2556,param_13_13,"[1.0, 0.5]","[-1, -1]",pomdp,0,34,18
2557,param_13_13,"[1.0, 0.5]","[-1, -1]",myopic,0,34,12
2558,param_13_13,"[1.0, 0.5]","[-1, -1]",egostistical,0,34,0
2559,param_13_14,"[1.0, 0.5]","[-1, -1]",pomdp,0,34,16
2560,param_13_14,"[1.0, 0.5]","[-1, -1]",myopic,0,34,12
2561,param_13_14,"[1.0, 0.5]","[-1, -1]",egostistical,0,34,0
2562,param_13_15,"[1.0, 0.5]","[-1, -1]",pomdp,0,34,12
2563,param_13_15,"[1.0, 0.5]","[-1, -1]",myopic,0,34,12
2564,param_13_15,"[1.0, 0.5]","[-1, -1]",egostistical,0,34,0
2565,param_13_1,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,12
2566,param_13_1,"[1.0, 0.5]","[-1, 0]",myopic,0,26,12
2567,param_13_1,"[1.0, 0.5]","[-1, 0]",egostistical,0,34,0
2568,param_13_2,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,11
2569,param_13_2,"[1.0, 0.5]","[-1, 0]",myopic,0,30,12
2570,param_13_2,"[1.0, 0.5]","[-1, 0]",egostistical,0,34,0
2571,param_13_3,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,11
2572,param_13_3,"[1.0, 0.5]","[-1, 0]",myopic,0,30,12
2573,param_13_3,"[1.0, 0.5]","[-1, 0]",egostistical,0,36,0
2574,param_13_4,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,6
2575,param_13_4,"[1.0, 0.5]","[-1, 0]",myopic,0,28,12
2576,param_13_4,"[1.0, 0.5]","[-1, 0]",egostistical,0,35,0
2577,param_13_5,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,17
2578,param_13_5,"[1.0, 0.5]","[-1, 0]",myopic,0,26,12
2579,param_13_5,"[1.0, 0.5]","[-1, 0]",egostistical,0,33,0
2580,param_13_6,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,11
2581,param_13_6,"[1.0, 0.5]","[-1, 0]",myopic,0,26,12
2582,param_13_6,"[1.0, 0.5]","[-1, 0]",egostistical,0,33,0
2583,param_13_7,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,11
2584,param_13_7,"[1.0, 0.5]","[-1, 0]",myopic,0,30,12
2585,param_13_7,"[1.0, 0.5]","[-1, 0]",egostistical,0,35,0
2586,param_13_8,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,11
2587,param_13_8,"[1.0, 0.5]","[-1, 0]",myopic,0,28,12
2588,param_13_8,"[1.0, 0.5]","[-1, 0]",egostistical,0,34,0
2589,param_13_9,"[1.0, 0.5]","[-1, 0]",pomdp,0,25,17
2590,param_13_9,"[1.0, 0.5]","[-1, 0]",myopic,0,25,12
2591,param_13_9,"[1.0, 0.5]","[-1, 0]",egostistical,0,29,0
2592,param_13_10,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,12
2593,param_13_10,"[1.0, 0.5]","[-1, 0]",myopic,0,26,12
2594,param_13_10,"[1.0, 0.5]","[-1, 0]",egostistical,0,34,0
2595,param_13_11,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,11
2596,param_13_11,"[1.0, 0.5]","[-1, 0]",myopic,0,30,12
2597,param_13_11,"[1.0, 0.5]","[-1, 0]",egostistical,0,34,0
2598,param_13_12,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,6
2599,param_13_12,"[1.0, 0.5]","[-1, 0]",myopic,0,30,12
2600,param_13_12,"[1.0, 0.5]","[-1, 0]",egostistical,0,36,0
2601,param_13_13,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,6
2602,param_13_13,"[1.0, 0.5]","[-1, 0]",myopic,0,26,12
2603,param_13_13,"[1.0, 0.5]","[-1, 0]",egostistical,0,34,0
2604,param_13_14,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,5
2605,param_13_14,"[1.0, 0.5]","[-1, 0]",myopic,0,30,12
2606,param_13_14,"[1.0, 0.5]","[-1, 0]",egostistical,0,34,0
2607,param_13_15,"[1.0, 0.5]","[-1, 0]",pomdp,0,26,6
2608,param_13_15,"[1.0, 0.5]","[-1, 0]",myopic,0,26,12
2609,param_13_15,"[1.0, 0.5]","[-1, 0]",egostistical,0,34,0
2610,param_13_1,"[1.0, 0.5]","[0, -1]",pomdp,0,26,16
2611,param_13_1,"[1.0, 0.5]","[0, -1]",myopic,0,26,12
2612,param_13_1,"[1.0, 0.5]","[0, -1]",egostistical,0,34,0
2613,param_13_2,"[1.0, 0.5]","[0, -1]",pomdp,0,25,17
2614,param_13_2,"[1.0, 0.5]","[0, -1]",myopic,0,25,12
2615,param_13_2,"[1.0, 0.5]","[0, -1]",egostistical,0,34,0
2616,param_13_3,"[1.0, 0.5]","[0, -1]",pomdp,0,36,24
2617,param_13_3,"[1.0, 0.5]","[0, -1]",myopic,0,27,12
2618,param_13_3,"[1.0, 0.5]","[0, -1]",egostistical,0,36,0
2619,param_13_4,"[1.0, 0.5]","[0, -1]",pomdp,0,35,23
2620,param_13_4,"[1.0, 0.5]","[0, -1]",myopic,0,32,12
2621,param_13_4,"[1.0, 0.5]","[0, -1]",egostistical,0,35,0
2622,param_13_5,"[1.0, 0.5]","[0, -1]",pomdp,0,25,16
2623,param_13_5,"[1.0, 0.5]","[0, -1]",myopic,0,25,12
2624,param_13_5,"[1.0, 0.5]","[0, -1]",egostistical,0,33,0
2625,param_13_6,"[1.0, 0.5]","[0, -1]",pomdp,0,24,17
2626,param_13_6,"[1.0, 0.5]","[0, -1]",myopic,0,25,12
2627,param_13_6,"[1.0, 0.5]","[0, -1]",egostistical,0,33,0
2628,param_13_7,"[1.0, 0.5]","[0, -1]",pomdp,0,24,18
2629,param_13_7,"[1.0, 0.5]","[0, -1]",myopic,0,24,12
2630,param_13_7,"[1.0, 0.5]","[0, -1]",egostistical,0,35,0
2631,param_13_8,"[1.0, 0.5]","[0, -1]",pomdp,0,34,26
2632,param_13_8,"[1.0, 0.5]","[0, -1]",myopic,0,26,12
2633,param_13_8,"[1.0, 0.5]","[0, -1]",egostistical,0,34,0
2634,param_13_9,"[1.0, 0.5]","[0, -1]",pomdp,0,25,16
2635,param_13_9,"[1.0, 0.5]","[0, -1]",myopic,0,25,12
2636,param_13_9,"[1.0, 0.5]","[0, -1]",egostistical,0,29,0
2637,param_13_10,"[1.0, 0.5]","[0, -1]",pomdp,0,26,11
2638,param_13_10,"[1.0, 0.5]","[0, -1]",myopic,0,26,12
2639,param_13_10,"[1.0, 0.5]","[0, -1]",egostistical,0,34,0
2640,param_13_11,"[1.0, 0.5]","[0, -1]",pomdp,0,34,17
2641,param_13_11,"[1.0, 0.5]","[0, -1]",myopic,0,28,12
2642,param_13_11,"[1.0, 0.5]","[0, -1]",egostistical,0,34,0
2643,param_13_12,"[1.0, 0.5]","[0, -1]",pomdp,0,36,23
2644,param_13_12,"[1.0, 0.5]","[0, -1]",myopic,0,32,12
2645,param_13_12,"[1.0, 0.5]","[0, -1]",egostistical,0,36,0
2646,param_13_13,"[1.0, 0.5]","[0, -1]",pomdp,0,34,18
2647,param_13_13,"[1.0, 0.5]","[0, -1]",myopic,0,28,12
2648,param_13_13,"[1.0, 0.5]","[0, -1]",egostistical,0,34,0
2649,param_13_14,"[1.0, 0.5]","[0, -1]",pomdp,0,34,16
2650,param_13_14,"[1.0, 0.5]","[0, -1]",myopic,0,29,12
2651,param_13_14,"[1.0, 0.5]","[0, -1]",egostistical,0,34,0
2652,param_13_15,"[1.0, 0.5]","[0, -1]",pomdp,0,34,12
2653,param_13_15,"[1.0, 0.5]","[0, -1]",myopic,0,29,12
2654,param_13_15,"[1.0, 0.5]","[0, -1]",egostistical,0,34,0
2655,param_13_1,"[1.0, 0.5]","[0, 0]",pomdp,0,17,11
2656,param_13_1,"[1.0, 0.5]","[0, 0]",myopic,0,19,12
2657,param_13_1,"[1.0, 0.5]","[0, 0]",egostistical,0,34,0
2658,param_13_2,"[1.0, 0.5]","[0, 0]",pomdp,0,18,12
2659,param_13_2,"[1.0, 0.5]","[0, 0]",myopic,0,19,12
2660,param_13_2,"[1.0, 0.5]","[0, 0]",egostistical,0,34,0
2661,param_13_3,"[1.0, 0.5]","[0, 0]",pomdp,0,23,11
2662,param_13_3,"[1.0, 0.5]","[0, 0]",myopic,0,21,12
2663,param_13_3,"[1.0, 0.5]","[0, 0]",egostistical,0,36,0
2664,param_13_4,"[1.0, 0.5]","[0, 0]",pomdp,0,26,6
2665,param_13_4,"[1.0, 0.5]","[0, 0]",myopic,0,23,12
2666,param_13_4,"[1.0, 0.5]","[0, 0]",egostistical,0,35,0
2667,param_13_5,"[1.0, 0.5]","[0, 0]",pomdp,0,16,11
2668,param_13_5,"[1.0, 0.5]","[0, 0]",myopic,0,18,12
2669,param_13_5,"[1.0, 0.5]","[0, 0]",egostistical,0,33,0
2670,param_13_6,"[1.0, 0.5]","[0, 0]",pomdp,0,16,11
2671,param_13_6,"[1.0, 0.5]","[0, 0]",myopic,0,17,12
2672,param_13_6,"[1.0, 0.5]","[0, 0]",egostistical,0,33,0
2673,param_13_7,"[1.0, 0.5]","[0, 0]",pomdp,0,17,12
2674,param_13_7,"[1.0, 0.5]","[0, 0]",myopic,0,18,12
2675,param_13_7,"[1.0, 0.5]","[0, 0]",egostistical,0,35,0
2676,param_13_8,"[1.0, 0.5]","[0, 0]",pomdp,0,23,11
2677,param_13_8,"[1.0, 0.5]","[0, 0]",myopic,0,20,12
2678,param_13_8,"[1.0, 0.5]","[0, 0]",egostistical,0,34,0
2679,param_13_9,"[1.0, 0.5]","[0, 0]",pomdp,0,16,11
2680,param_13_9,"[1.0, 0.5]","[0, 0]",myopic,0,20,12
2681,param_13_9,"[1.0, 0.5]","[0, 0]",egostistical,0,29,0
2682,param_13_10,"[1.0, 0.5]","[0, 0]",pomdp,0,19,11
2683,param_13_10,"[1.0, 0.5]","[0, 0]",myopic,0,21,12
2684,param_13_10,"[1.0, 0.5]","[0, 0]",egostistical,0,34,0
2685,param_13_11,"[1.0, 0.5]","[0, 0]",pomdp,0,23,11
2686,param_13_11,"[1.0, 0.5]","[0, 0]",myopic,0,23,12
2687,param_13_11,"[1.0, 0.5]","[0, 0]",egostistical,0,34,0
2688,param_13_12,"[1.0, 0.5]","[0, 0]",pomdp,0,26,6
2689,param_13_12,"[1.0, 0.5]","[0, 0]",myopic,0,24,12
2690,param_13_12,"[1.0, 0.5]","[0, 0]",egostistical,0,36,0
2691,param_13_13,"[1.0, 0.5]","[0, 0]",pomdp,0,26,6
2692,param_13_13,"[1.0, 0.5]","[0, 0]",myopic,0,23,12
2693,param_13_13,"[1.0, 0.5]","[0, 0]",egostistical,0,34,0
2694,param_13_14,"[1.0, 0.5]","[0, 0]",pomdp,0,26,5
2695,param_13_14,"[1.0, 0.5]","[0, 0]",myopic,0,25,12
2696,param_13_14,"[1.0, 0.5]","[0, 0]",egostistical,0,34,0
2697,param_13_15,"[1.0, 0.5]","[0, 0]",pomdp,0,26,6
2698,param_13_15,"[1.0, 0.5]","[0, 0]",myopic,0,26,12
2699,param_13_15,"[1.0, 0.5]","[0, 0]",egostistical,0,34,0
2700,param_13_1,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,17
2701,param_13_1,"[0.0, 0.75]","[-1, -1]",myopic,0,34,12
2702,param_13_1,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2703,param_13_2,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,17
2704,param_13_2,"[0.0, 0.75]","[-1, -1]",myopic,0,31,12
2705,param_13_2,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2706,param_13_3,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,17
2707,param_13_3,"[0.0, 0.75]","[-1, -1]",myopic,0,26,12
2708,param_13_3,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2709,param_13_4,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,17
2710,param_13_4,"[0.0, 0.75]","[-1, -1]",myopic,0,26,12
2711,param_13_4,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2712,param_13_5,"[0.0, 0.75]","[-1, -1]",pomdp,0,25,18
2713,param_13_5,"[0.0, 0.75]","[-1, -1]",myopic,0,33,12
2714,param_13_5,"[0.0, 0.75]","[-1, -1]",egostistical,0,25,0
2715,param_13_6,"[0.0, 0.75]","[-1, -1]",pomdp,0,25,18
2716,param_13_6,"[0.0, 0.75]","[-1, -1]",myopic,0,33,12
2717,param_13_6,"[0.0, 0.75]","[-1, -1]",egostistical,0,25,0
2718,param_13_7,"[0.0, 0.75]","[-1, -1]",pomdp,0,25,18
2719,param_13_7,"[0.0, 0.75]","[-1, -1]",myopic,0,32,12
2720,param_13_7,"[0.0, 0.75]","[-1, -1]",egostistical,0,25,0
2721,param_13_8,"[0.0, 0.75]","[-1, -1]",pomdp,0,25,18
2722,param_13_8,"[0.0, 0.75]","[-1, -1]",myopic,0,25,12
2723,param_13_8,"[0.0, 0.75]","[-1, -1]",egostistical,0,25,0
2724,param_13_9,"[0.0, 0.75]","[-1, -1]",pomdp,0,25,18
2725,param_13_9,"[0.0, 0.75]","[-1, -1]",myopic,0,29,12
2726,param_13_9,"[0.0, 0.75]","[-1, -1]",egostistical,0,25,0
2727,param_13_10,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,12
2728,param_13_10,"[0.0, 0.75]","[-1, -1]",myopic,0,31,12
2729,param_13_10,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2730,param_13_11,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,12
2731,param_13_11,"[0.0, 0.75]","[-1, -1]",myopic,0,24,12
2732,param_13_11,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2733,param_13_12,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,12
2734,param_13_12,"[0.0, 0.75]","[-1, -1]",myopic,0,26,12
2735,param_13_12,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2736,param_13_13,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,12
2737,param_13_13,"[0.0, 0.75]","[-1, -1]",myopic,0,25,12
2738,param_13_13,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2739,param_13_14,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,12
2740,param_13_14,"[0.0, 0.75]","[-1, -1]",myopic,0,26,12
2741,param_13_14,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2742,param_13_15,"[0.0, 0.75]","[-1, -1]",pomdp,0,26,11
2743,param_13_15,"[0.0, 0.75]","[-1, -1]",myopic,0,26,12
2744,param_13_15,"[0.0, 0.75]","[-1, -1]",egostistical,0,26,0
2745,param_13_1,"[0.0, 0.75]","[-1, 0]",pomdp,0,15,6
2746,param_13_1,"[0.0, 0.75]","[-1, 0]",myopic,0,26,12
